web-scraper-order,web-scraper-start-url,empresas,empresas-href,name,description,site,site-href,logo-src
"1534192469-238","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=h","3.4






Cia. Hering

323 avaliações

631 salários","https://www.lovemondays.com.br/trabalhar-na-cia-hering","Cia. Hering","Descrição: A marca Hering é sinônimo do grupo empresarial como um todo, que abrange também as marcas Hering Kids (moda infantil), Dzarm, PUC (moda infantil) e a Hering For You.

Fundada pelos irmãos alemães Bruno e Hermann Hering em 1880, a Cia. Hering é uma das mais antigas companhias brasileiras ainda em atividade. Hering é a palavra alemã que designa o arenque, daí o logotipo da companhia ser composto de dois peixinhos, um simbolizando cada irmão.

Atualmente existem mais de 400 lojas franqueadas espalhadas por todas as regiões do país, localizadas principalmente em centros de compras e shopping centers e possui 3 lojas virtuais para as marcas Hering, Dzarm e PUC.","http://www.ciahering.com.br/","http://www.ciahering.com.br/","https://thumb.lovemondays.com.br/dVa9tvGzLVXviFoU44MOx6PbVjk=/68x68/https://thumb.lovemondays.com.br/image/5ce61bb7607c45a39d2ef6a0d03bae5c/logos/68d50d/cia-hering-1.png"
"1534192473-239","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=h","3.3






Hypera Pharma

382 avaliações

668 salários","https://www.lovemondays.com.br/trabalhar-na-hypera-pharma","Hypera Pharma","Descrição: A Hypera Pharma é a maior empresa farmacêutica do Brasil e está presente em todos os segmentos relevantes do setor. Com posição de liderança em diversas categorias, oferece produtos de alta qualidade e segurança, investindo continuamente em inovação e crescendo de forma sustentável, para que as pessoas vivam mais e melhor.","http://www.hyperapharma.com.br","http://www.hyperapharma.com.br/","https://thumb.lovemondays.com.br/u-oCCtbxwyUOcwI7XWe46u_AKwg=/68x68/https://thumb.lovemondays.com.br/image/710ed87a5d444070936e38ed25624e60/logos/67bc14/hypera-pharma.jpg"
"1534192391-226","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=h","4.1






Hospital do Coração HCor

39 avaliações

98 salários","https://www.lovemondays.com.br/trabalhar-na-hospital-do-coracao-hcor","Hospital do Coração HCor","Descrição: Entidade beneficente e não lucrativa, mantido pela Associação do Sanatório Sírio, o HCor consolidou-se ao longo de seus 37 anos como idealizador e propulsor de novas tecnologias, tratamentos e desenvolvimento de pesquisas nacionais e internacionais na área da saúde. Hoje, é reconhecido dentro e fora do país como sinônimo de medicina diagnóstica, contando com os melhores médicos e profissionais, sempre prontos para realizar os mais variados exames em todas as especialidades.","http://www.hcor.com.br/","http://www.hcor.com.br/","https://thumb.lovemondays.com.br/qxMldZAal7V9Bk3c6qvaVKEGAwM=/68x68/https://media.lovemondays.com.br/logos/07b27a/hospital-do-coracao-hcor-original.gif"
"1534192375-222","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=h","4.8






Grand Hyatt Hotel SP

47 avaliações

74 salários","https://www.lovemondays.com.br/trabalhar-na-grand-hyatt-hotel-sp","Grand Hyatt Hotel SP","Site
http://hyatt.jobs","http://hyatt.jobs","http://hyatt.jobs/","https://thumb.lovemondays.com.br/8yYWl013ycZL5No7TzXvwWFB0dU=/68x68/https://thumb.lovemondays.com.br/image/64b69f2cdcb54195b6a5f8860a3f2cff/logos/1c83fd/grand-hyatt-hotel-sp.jpg"
"1534192429-232","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=h","3.8






Hospital São Camilo

193 avaliações

467 salários","https://www.lovemondays.com.br/trabalhar-na-hospital-sao-camilo","Hospital São Camilo","Descrição: O Hospital São Camilo Pompeia é um hospital geral que oferece atendimento humanizado de urgência, emergência e de alta complexidade. É a Unidade da Rede especializada em Transplantes de Medula Óssea (TMO) autólogo, alogênico e alogênico não-aparentado.","http://www.saocamilo.com","http://www.saocamilo.com/","https://thumb.lovemondays.com.br/aVw4X9RujWlG5O01LdHRnUrmKfI=/68x68/https://thumb.lovemondays.com.br/image/55d5c4db8dc5457b9552f8672a2de30c/logos/9fb679/hospital-sao-camilo.png"
"1534192490-243","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=h","3.6






Habib's

265 avaliações

488 salários","https://www.lovemondays.com.br/trabalhar-na-habibs","Habib's","Descrição: Com mais de 400 restaurantes espalhados pelo Brasil e empregando mais de 22 mil funcionários, o Habib's é uma rede brasileira de fast-food especializada em comida árabe, tendo esfirras, quibes e beirutes como principais itens do cardápio, apesar de também servir pizzas, sanduíches, entre outros alimentos. A primeira loja da empresa foi em São Paulo (SP), onde mantém sua sede.","http://www.habibs.com.br/","http://www.habibs.com.br/","https://thumb.lovemondays.com.br/WJER49S-62L1g-TW_QEkJQMRHLQ=/68x68/https://media.lovemondays.com.br/logos/9f4426/habibs-original.png"
"1534192447-234","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=h","3.8






Hyundai

144 avaliações

296 salários","https://www.lovemondays.com.br/trabalhar-na-hyundai","Hyundai","Descrição: Fundada em 1967, a Hyundai Motor Co. faz parte do grupo Hyundai Motor Group e é considerada a quinta maior montadora do mundo desde 2007. Possui diversas subsidiárias e afiliadas pelo mundo, vendendo aproximadamente 3,6 milhões de veículos em 2010, tendo operações de vendas em mais de 186 países.","http://www.hyundai-motor.com.br/","http://www.hyundai-motor.com.br/","https://thumb.lovemondays.com.br/aBy-xkvDq6VTlhHVia-7dZ6Skqg=/68x68/https://media.lovemondays.com.br/logos/c09f21/hyundai-original.jpg"
"1534192409-229","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=h","3.1






Hospital Santa Catarina (HSC)

53 avaliações

129 salários","https://www.lovemondays.com.br/trabalhar-na-hospital-santa-catarina-hsc","Hospital Santa Catarina (HSC)","Descrição: Localizado na Avenida Paulista, um dos principais logradouros da capital paulista, o Hospital Santa Catarina foi inaugurado em 1906 como sanatório e foi cuidado inicialmente pelas irmãs da Congregação de Santa Catarina. Em 1974, deixou de ser sanatório e é mantido pela Associação Congregação de Santa Catarina. É considerado uma das mais importantes instituições de saúde no Brasil com cirurgias de alta complexidade, atendimento especializado e maternidade referencial nos casos de gravidez de algo risco, além dos transplantes renais e de córnea.","http://www.hsc.org.br/","http://www.hsc.org.br/","https://thumb.lovemondays.com.br/RG4Xg6y6uRAu8agYbRwTJ6WE21M=/68x68/https://media.lovemondays.com.br/logos/ae2b74/hospital-santa-catarina-hsc-1-original.png"
"1534192368-220","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=h","4.0






Hilton Hotéis

14 avaliações

39 salários","https://www.lovemondays.com.br/trabalhar-na-hilton-hoteis","Hilton Hotéis","Descrição: A Hilton Worldwide é uma das maiores empresas de hotelaria do mundo, e estamos crescendo mais rápido do que nunca. Nossos 96 anos de história como pioneiros no setor nos torna a opção preferida de viajantes, desenvolvedores, parceiros e membros de equipe. Junte-se a nós nesta aventura, e descubra um mundo de oportunidades.","http://www.hilton-hotels.com.br/pt/","http://www.hilton-hotels.com.br/pt/","https://thumb.lovemondays.com.br/uZ4xadw9J4qCmxqYr499cnZjUtw=/68x68/https://media.lovemondays.com.br/logos/06cdda/hilton-hoteis-original.jpg"
"1534192482-241","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=h","4.2






Heineken

143 avaliações

454 salários","https://www.lovemondays.com.br/trabalhar-na-heineken","Heineken","Descrição: A Heineken é uma cervejaria holandesa e fundada em 1863 após a aquisição da cervejaria Hooiberg, por Gerard Adriaan Heineken. Possui cerca de 140 cervejarias em mais de 70 países, empregando mais de 85 mil funcionários, além de produzir anualmente 121 milhões de hectrolitros de cerveja. É a maior cervejaria do mundo, atrás apenas da SABMiller e da InBev. Em 2010, adquiriu todas as cervejarias do grupo mexicano FEMSA, inclusive as unidades brasileiras. No Brasil, a Heineken é produzida e distribuída pela FEMSA em todo o território nacional.","http://www.heinekenbrasil.com.br/","http://www.heinekenbrasil.com.br/",""
