web-scraper-order,web-scraper-start-url,empresas,empresas-href,name,description,site,site-href,logo-src
"1534193776-432","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=o","3.5






Orbitall

40 avaliações

94 salários","https://www.lovemondays.com.br/trabalhar-na-otbital-stefanini","Orbitall","Descrição:Criada em 2000, a Orbitall, uma das maiores processadoras de cartões do Brasil, foi adquirida pelo Grupo Stefanini, que assume a empresa com o objetivo de oferecer uma solução completa ao mercado financeiro.","http://orbitall.stefanini.com/","http://orbitall.stefanini.com/","https://thumb.lovemondays.com.br/nk6yBNewyL79wwD5NOyYe9KZSN4=/68x68/https://media.lovemondays.com.br/logos/a0f430/otbital-stefanini-original.png"
"1534193838-438","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=o","3.6






Orsegups

84 avaliações

142 salários","https://www.lovemondays.com.br/trabalhar-na-orsegups","Orsegups","Descrição:A Orsegups atua desde 1977 na prestação de serviços de segurança e terceirização de serviços especializados. Ao longo de mais de três décadas vem expandindo suas atividades e atualmente conta com 9.000 profissionais auxiliados por aproximadamente 300 viaturas (veículos) que prestam serviços a mais de 33.000 clientes em todas as cidades de Santa Catarina e na Capital Paranaense. Com matriz situada na cidade de São José, a Orsegups mantém 11 escritórios regionais estrategicamente instalados para atender todo o território de atuação, além de 06 unidades operacionais e mais de 70 unidades táticas que permitem um atendimento ágil e eficiente aos clientes.","http://www.orsegups.com.br/","http://www.orsegups.com.br/","https://thumb.lovemondays.com.br/6RUzSVp054qgPsRmYSvTgGuhKjU=/68x68/https://media.lovemondays.com.br/logos/4f80ee/orsegups-original.png"
"1534193757-427","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=o","4.0






Fundação Oswaldo Cruz (FIOCRUZ)

108 avaliações

257 salários","https://www.lovemondays.com.br/trabalhar-na-fiocruz-fundacao-oswaldo-cruz","Fundação Oswaldo Cruz (FIOCRUZ)","Descrição:Instituição pública e estratégica de saúde, reconhecida pela sociedade brasileira e de outros países por sua capacidade de colocar a ciência, a tecnologia, a inovação, a educação e a produção tecnológica de serviços e insumos estratégicos para a promoção da saúde da população, a redução das desigualdades e iniquidades sociais, a consolidação e o fortalecimento do SUS, a elaboração e o aperfeiçoamento de políticas públicas de saúde.","https://portal.fiocruz.br/","https://portal.fiocruz.br/","https://thumb.lovemondays.com.br/vHsORIDx3pR_NEUkGrAxNllY4yc=/68x68/https://media.lovemondays.com.br/logos/874912/fiocruz-fundacao-oswaldo-cruz-original.gif"
"1534193749-425","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=o","4.6






Operador Nacional de Sistema Elétrico (ONS)

26 avaliações

54 salários","https://www.lovemondays.com.br/trabalhar-na-operador-nacional-de-sistema-eletrico-ons","Operador Nacional de Sistema Elétrico (ONS)","Descrição:O Operador Nacional do Sistema Elétrico (ONS) é o órgão responsável pela coordenação e controle da operação das instalações de geração e transmissão de energia elétrica no Sistema Interligado Nacional (SIN), sob a fiscalização e regulação da Agência Nacional de Energia Elétrica (Aneel).","http://www.ons.org.br/","http://www.ons.org.br/","https://thumb.lovemondays.com.br/8aWR_SGUWXlBa412op672x496VI=/68x68/https://media.lovemondays.com.br/logos/8f32b8/operador-nacional-de-sistema-eletrico-ons-original.jpg"
"1534193768-430","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=o","3.9






Odebrecht Ambiental

80 avaliações

167 salários","https://www.lovemondays.com.br/trabalhar-na-odebrecht-ambiental","Odebrecht Ambiental","Descrição:A Odebrecht Ambiental é a empresa da Organização Odebrecht – quarto maior grupo privado brasileiro – que desenvolve soluções para a preservação dos recursos naturais e melhoria na qualidade de vida das pessoas através de sua atuação nos segmentos de água e esgoto, utilities e resíduos.","http://www.odebrechtambiental.com/","http://www.odebrechtambiental.com/","https://thumb.lovemondays.com.br/0Iuumm-f2lSqGxPVUep8fuy2OFY=/68x68/https://media.lovemondays.com.br/logos/3c3ed4/odebrecht-ambiental-original.png"
"1534193796-434","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=o","4.0






Banco Original

93 avaliações

233 salários","https://www.lovemondays.com.br/trabalhar-na-banco-original","Banco Original","Descrição:Os Bancos JBS e Matone se uniram para formar o Banco Original, uma instituição que oferece agilidade e inteligência para seus negócios e que já nasce com a solidez da J&F, um dos maiores grupos empresariais do Brasil. O Banco Original oferece atendimento personalizado para grandes empresas nacionais e multinacionais dos setores da indústria, comércio ou serviços. Temos um time de especialistas para desenhar soluções de gestão de caixa, risco, financiamento, capital de giro e outras, com o objetivo de ajudar nossos parceiros a atingir seus objetivos financeiros.","http://www.bancooriginal.com.br/","http://www.bancooriginal.com.br/","https://thumb.lovemondays.com.br/8j_xsvcwzhduh0bf5F3EgoeKBe4=/68x68/https://media.lovemondays.com.br/logos/0de1a7/banco-original-original.png"
"1534193865-443","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=o","4.0






OLX

108 avaliações

178 salários","https://www.lovemondays.com.br/trabalhar-na-olx","OLX","Descrição:A OLX está no Brasil desde 2010 estimulando uma nova cultura de consumo sustentável, conectando brasileiros para que eles possam comprar e vender de forma fácil e rápida.

Com meio milhão de anúncios todos os dias e uma média de 2 milhões de vendas por mês – cerca de 50 por minuto –, a OLX Brasil é fruto de uma parceria entre os dois maiores grupos de mídia e investimento em marketplaces do mundo: o sul-africano Naspers e o norueguês Schibsted.

Nossa sede fica no bairro do Flamengo (RJ) e também temos um escritório na Avenida Paulista (SP).","http://www.olx.com.br/","http://www.olx.com.br/","https://thumb.lovemondays.com.br/irwXsGp5QbPeij4tnsIke2YuboI=/68x68/https://thumb.lovemondays.com.br/image/9e4ce423a7af4b39958c1091f05a79f4/logos/81dde7/olx.png"
"1534193753-426","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=o","4.5






Olist

61 avaliações

58 salários","https://www.lovemondays.com.br/trabalhar-na-olist","Olist","Descrição:O Olist permite a qualquer micro, pequeno e médio negócio acessar os maiores canais de distribuição do mundo, além de poder gerenciar seus produtos, estoque, vendas, entregas e mensagens.

Recentemente retornaram ao Brasil, após 6 meses na 500 Startups, uma das principais aceleradores de startups do Vale do Silício nos Estados Unidos. Já receberam aporte de investimento profissional tanto de Angel Investors quanto de fundos de Venture Capital.","http://olist.com","http://olist.com/","https://thumb.lovemondays.com.br/vtvCX45RhuQ7KlEylvdQ0Dkza2g=/68x68/https://thumb.lovemondays.com.br/image/971b80df6bb6479daed71440b0e9a1bd/logos/79861b/olist.png"
"1534193910-452","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=o","3.8






Oracle

323 avaliações

530 salários","https://www.lovemondays.com.br/trabalhar-na-oracle","Oracle","Descrição:Faz todo o sentido falar da Oracle em uma sessão chamada “QUEM SOMOS”.","http://www.oracle.com.br","http://www.oracle.com.br/","https://thumb.lovemondays.com.br/JSz8vzG3AwErKljM-yK8G_IRm9Q=/370x370/https://thumb.lovemondays.com.br/image/5b57d0a2580948ad9fa75258e246d1db/empregados/a19375/andreia-gonzalez.jpg"
"1534193843-439","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=o","3.2






Odontoprev

66 avaliações

173 salários","https://www.lovemondays.com.br/trabalhar-na-odontoprev","Odontoprev","Descrição:A OdontoPrev surgiu em 1987, criada por um grupo de cirurgiões-dentistas, oferecendo soluções e assistência odontológica aos pacientes. Atualmente, é formada por várias empresas como OdontoPrev, Bradesco Dental, DentalCorp, Prontodente, Rede Dental, entre outras. É líder no segmento de assistência odontológica na América Latina, atendendo mais de dois mil municípios em todo o território brasileiro, com 25 mil cirurgiões-dentistas, cerca de 50 mil clientes corporativos e seis milhões de beneficiários.","http://www.odontoprev.com.br/","http://www.odontoprev.com.br/","https://thumb.lovemondays.com.br/njQ2xz_IDdwR8X2nCLhp8Wne0qg=/68x68/https://media.lovemondays.com.br/logos/3d880e/odontoprev-original.jpg"
