web-scraper-order,web-scraper-start-url,empresas,empresas-href,name,description,site,site-href,logo-src
"1534196063-654","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=v","3.7






Votorantim Cimentos

413 avaliações

909 salários","https://www.lovemondays.com.br/trabalhar-na-votorantim-cimentos","Votorantim Cimentos","Descrição:Fundada em 1933, a Votorantim Cimentos se tornou uma das maiores empresas globais do setor. O portfólio de materiais de construção vai além dos cimentos e inclui concretos, argamassas e agregados, além de insumos agrícolas. São quase 12 mil empregados e uma receita líquida de R$ 11,1 bilhões em 2017. As unidades da Votorantim Cimentos estão estrategicamente próximas aos mais importantes mercados consumidores em crescimento e presente em 11 países, além do Brasil: Argentina, Bolívia, Canadá, Espanha, Estados Unidos, Índia, Marrocos, Peru, Tunísia, Turquia e Uruguai. Se no passado a Votorantim Cimentos tinha orgulho de ter contribuído para o desenvolvimento e industrialização do país, hoje a empresa constrói o futuro com parcerias, inovação e sustentabilidade, sempre focada em seu propósito: a vida é feita para durar.","http://www.votorantimcimentos.com.br/","http://www.votorantimcimentos.com.br/","https://thumb.lovemondays.com.br/LVUHU6kOalG2xX2pU9PSy0umjrg=/68x68/https://thumb.lovemondays.com.br/image/498bd6e0bb9045c88939981816ff0e22/logos/dbceb2/votorantim-cimentos.PNG"
"1534196070-656","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=v","3.9






Vallourec

211 avaliações

395 salários","https://www.lovemondays.com.br/trabalhar-na-vallourec","Vallourec","Descrição:Vallourec é líder mundial em soluções tubulares premium que atendem principalmente os mercados de energia (petróleo e gás, a powergen). Sua experiência também se estende ao sector da Indústria (mecânica, automobilística, construção, etc). Com 24.000 funcionários, vendas de 5,6 bilhões de euros em 2013 - 81% de fora da Europa - integradas instalações de produção integrada em mais de 20 países e avançado de P & D, a Vallourec oferece aos seus clientes soluções globais inovadoras para enfrentar os desafios energéticos do século 21. Especializada em aplicações mais complexas, Vallourec confia em seus seis centros de pesquisa e desenvolvimento em todo o mundo e mais de 500 engenheiros e técnicos para manter a sua liderança tecnológica e conheça mais recentes exigências de seus clientes. Nossa experiência ao longo de toda a linha de produção de aço do início ao fim garante a qualidade dos nossos produtos.","http://www.vallourec.com/","http://www.vallourec.com/","https://thumb.lovemondays.com.br/4T93DjcdcY74XcndN_e16Z4iMw0=/68x68/https://media.lovemondays.com.br/logos/4a46ad/vallourec-original.png"
"1534196066-655","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=v","3.8






VLI Logística

224 avaliações

645 salários","https://www.lovemondays.com.br/trabalhar-na-vli-logistica","VLI Logística","Descrição:A VLI é uma empresa de soluções logísticas que integra ferrovias, portos e terminais e tem paixão por transformar a logística do Brasil.","http://www.vli-logistica.com/","http://www.vli-logistica.com/","https://thumb.lovemondays.com.br/tnWJW3rhpIU2Ja1_fblP3S9lsPI=/68x68/https://media.lovemondays.com.br/logos/ef6672/vli-logistica-original.png"
"1534196074-657","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=v","4.1






Volvo

188 avaliações

407 salários","https://www.lovemondays.com.br/trabalhar-na-volvo","Volvo","Descrição:Fundada em 1927, a Volvo é uma empresa sueca que produz e comercializa veículos comerciais, sendo a maior fabricante de caminhões do mundo. No Brasil, chegou no fim do anos 70, com a criação de ônibus, microônibus, equipamentos para construção e caminhões para a todo o país. Atualmente, possui concessionárias em todo o território nacional. Em todo o mundo, possui aproximadamente 100 mil funcionários.","http://www.volvo.com.br/","http://www.volvo.com.br/","https://thumb.lovemondays.com.br/Vu-cszOn3_837zVVnHQ0lBV5a8g=/68x68/https://media.lovemondays.com.br/logos/921798/volvo-original.jpg"
"1534196018-645","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=v","4.1






Votorantim S.A.

173 avaliações

324 salários","https://www.lovemondays.com.br/trabalhar-na-votorantim-sa","Votorantim S.A.","Descrição:Somos a Votorantim - uma gestora de portfólio que, há 100 anos, atua em diferentes setores da economia a fim de gerar retornos financeiros superiores.","http://www.votorantim.com.br/","http://www.votorantim.com.br/","https://thumb.lovemondays.com.br/ueXt9wbPZJXhNI2gvBIIqS0mqb8=/68x68/https://thumb.lovemondays.com.br/image/f16f2e2207f44346b374fb11495abc01/logos/4b9588/votorantim-sa.PNG"
"1534196055-652","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=v","3.7






Grupo Verzani & Sandrini

201 avaliações

493 salários","https://www.lovemondays.com.br/trabalhar-na-grupo-verzani-and-sandrini","Grupo Verzani & Sandrini","Descrição:Em atividade desde 1967, o Grupo Verzani & Sandrini tornou-se referência nacional na prestação de serviços. Composta atualmente pelas empresas VS Serviços, VS Segurança, VS Tech e VS Parking, a Companhia atua em todo o Brasil e já conta com mais de dois mil postos de atendimento, além de 26 mil colaboradores – números que não param de crescer. Para garantir a satisfação de seus clientes, o Grupo VS tem se dedicado a desenvolver soluções completas, baseadas em altos padrões de qualidade e ampla tecnologia.","http://www.verzani.com.br/","http://www.verzani.com.br/","https://thumb.lovemondays.com.br/kBoTnImziG2U9Jkywp4loZoX4Io=/68x68/https://media.lovemondays.com.br/logos/e9b320/grupo-verzani-and-sandrini-original.png"
"1534196086-660","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=v","3.8






Volkswagen

442 avaliações

803 salários","https://www.lovemondays.com.br/trabalhar-na-volkswagen","Volkswagen","Descrição:Instalada no Brasil desde 1953, a Volkswagen do Brasil é a maior fabricante de veículos e é uma das maiores empresas privadas do País. A empresa conta com a maior rede de distribuição, com mais de 630 concessionárias no território nacional, e cerca de 23 mil empregados em suas quatro fábricas: São Bernardo do Campo, Taubaté e São Carlos, em São Paulo, e São José dos Pinhais, no Paraná. Ao longo de sua trajetória de quase seis décadas no País, a Volkswagen do Brasil acumula marcas expressivas: mais de 20 milhões de veículos produzidos, mais de 3 milhões de veículos exportados e vendas internas que superam 17 milhões de unidades. Atualmente, a Volkswagen do Brasil é a segunda maior operação da marca Volkswagen no mundo.","http://www.vw.com.br","http://www.vw.com.br/","https://thumb.lovemondays.com.br/60MVRA49YlIqGSNbHPK745KalYk=/68x68/https://media.lovemondays.com.br/logos/f0f40d/volkswagen-original.png"
"1534196059-653","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=v","3.4






Valeo

192 avaliações

263 salários","https://www.lovemondays.com.br/trabalhar-na-valeo","Valeo","Descrição:Valeo é um grupo independente, totalmente focado na concepção, produção e venda de componentes, sistemas integrados e módulos para a indústria automotiva, principalmente para a redução das emissões de CO2. Afirmam que em uma indústria automotiva que é muito dinâmica, a sua estratégia é dupla: tornar-se parceiro para as montadoras na redução das emissões de CO2, e acelerar o seu desenvolvimento nos países emergentes e na Ásia.","http://www.valeo.com.br","http://www.valeo.com.br/","https://thumb.lovemondays.com.br/Pk2rXg1xcrqABLtkJ-TyNHi_YcU=/68x68/https://media.lovemondays.com.br/logos/0d1938/valeo-original.png"
"1534196026-647","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=v","3.7






Votorantim Metais

181 avaliações

332 salários","https://www.lovemondays.com.br/trabalhar-na-votorantim-metais","Votorantim Metais","Descrição:A Votorantim Metais foi criada em 1996, a partir de uma reorganização do modelo de gestão do Grupo Votorantim, que agrupou as unidades de negócio conforme a linha de atuação no mercado. Desde então, a VM passou a gerir todo o controle estratégico de quatro Unidades de Negócio – Alumínio, Aço, Níquel, Zinco. Dois anos depois, a Unidade de Negócio Aço desmembrou-se da Votorantim Metais e passou para a gestão da Votorantim Siderurgia. Desde sua fundação, a VM vem colecionando conquistas e resultados expressivos. Um dos fatores é que, a partir de 2009, todas as unidades da companhia passaram a operar a plena capacidade. Hoje, a VM é uma das cinco maiores produtoras mundiais de zinco, maior fabricante de níquel eletrolítico da América Latina e líder brasileira na produção de alumínio primário. Com a sinergia nas operações entre as diversas unidades de negócio, a Votorantim Metais consolidou-se como segunda maior empresa brasileira de metais não-ferrosos.","http://www.vmetais.com.br/","http://www.vmetais.com.br/","https://thumb.lovemondays.com.br/j5yZQdqSe8Z_YZ1WlyD3XAl5HwE=/68x68/https://media.lovemondays.com.br/logos/eb0e06/votorantim-metais-original.png"
"1534195989-639","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=v","4.2






Vonpar

81 avaliações

218 salários","https://www.lovemondays.com.br/trabalhar-na-vonpar","Vonpar","Descrição:A Vonpar atua nas áreas de alimentos e bebidas. Em seu portfólio, estão empresas como a Coca-Cola, chocolates Neugebauer e a cervejaria Heineken. Produtora e distribuidora de bebidas, é líder no Rio Grande do Sul e Santa Catarina, com fábricas em Antônio Carlos (SC), Porto Alegre (RS) e Santo Ângelo (RS), contando com mais cinco mil colaboradores.","http://www.vonpar.com.br","http://www.vonpar.com.br/","https://thumb.lovemondays.com.br/iVqDTdmbB_IXcQHuaJFX3_rikwk=/68x68/https://media.lovemondays.com.br/logos/803ec1/vonpar-original.png"
"1534196083-659","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=v","4.0






Vale

1211 avaliações

2881 salários","https://www.lovemondays.com.br/trabalhar-na-vale","Vale","Descrição:A Vale SA é uma empresa de metais e mineração cujo portfólio de produtos inclui níquel, minério de ferro e pellets de minério de ferro, minério de manganês, ferroligas, alumínio, fertilizantes, cobre e carvão, dentre outros. A empresa atua na exploração mineral em 24 países em todo o mundo.

Além disso, opera sistemas de logística no Brasil, incluindo ferrovias, terminais marítimos e portos, os quais estão integrados com suas operações de mineração e possui um portfólio de frete marítimo para transporte de minério de ferro. Através de afiliadas e joint-ventures, a Vale também opera na geração e fornecimento de energia e no setor siderúrgico.","http://www.vale.com","http://www.vale.com/","https://thumb.lovemondays.com.br/eANVW8p_6EzmBan54WcfLBMYG_Q=/68x68/https://media.lovemondays.com.br/logos/529e5c/vale-original.gif"
"1534195961-632","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=v","3.6






Vigor Alimentos

108 avaliações

259 salários","https://www.lovemondays.com.br/trabalhar-na-vigor-alimentos","Vigor Alimentos","Descrição:A Vigor está no mercado desde 1927, quando iniciou o comércio de leite em São Paulo. É, atualmente, uma das quatro maiores marcas de laticínios do Brasil, desenvolvendo diversos produtos como leite, manteiga, requeijão, margarina, queijos, iogurtes, além de diversos tipos de massa e carnes como almôndegas e hambúrger. Possui sete fábricas espalhadas pelo Brasil, em São Paulo (SP), São Caetano do Sul (SP), Santo Inácio (PR), Lavras (MG), Anápolis (GO), São Gonçalo do Sapucaí (MG) e Cruzeiro (SP).","http://www.vigor.com.br/","http://www.vigor.com.br/","https://thumb.lovemondays.com.br/96B96Zgfsp4X3GTcCR94hCLEIBw=/68x68/https://media.lovemondays.com.br/logos/7317f0/vigor-alimentos-original.png"
"1534196049-651","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=v","3.9






Telefônica Brasil (Vivo)

2492 avaliações

5164 salários","https://www.lovemondays.com.br/trabalhar-na-telefonica-brasil-vivo","Telefônica Brasil (Vivo)","Descrição:Pensou em conexão, comunicação e entretenimento? Pensou na gente! Somos a Telefônica, um dos maiores no mundo neste assunto. Presentes em 21 países hoje com cerca de 125 mil colaboradores, sendo 34 mil colaboradores espalhados por todos os estados do Brasil oferecendo um portfólio completo de serviços comercializados com a marca Vivo:

telefonia e internet móveis, banda larga e telefônica fixa, TV por assinatura e serviços digitais.","http://www.telefonica.com.br","http://www.telefonica.com.br/","https://thumb.lovemondays.com.br/edlr4qTt_sTr6dduDuebCquIc4M=/370x370/https://thumb.lovemondays.com.br/image/f8cbc2e6f3f14ec48673af9a1fdf3d32/empregados/d86ed9/marcelo-varella.jpg"
"1534195985-638","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=v","3.3






Valdac Global Brands (VGB - Siberian, Crawford, memove)

69 avaliações

133 salários","https://www.lovemondays.com.br/trabalhar-na-valdac-global-brands-vgb","Valdac Global Brands (VGB - Siberian, Crawford, memove)","Descrição:A VGB é um dos maiores grupos do segmento de Fashion Retail brasileiro, com mais de 120 lojas próprias. A VGB aposta em políticas diferenciadas para atração, desenvolvimento e retenção de talentos, que têm como base a meritocracia e conceitos essenciais ao crescimento sustentável da empresa. Além disso, a empresa preocupa-se em estruturar todas as ações baseadas em três pilares estratégicos: 1 – resultados 2 – pessoas, 3 – projetos, processos e rotinas, para garantir a eficiência operacional, com foco em melhorias de custo, qualidade, serviços e produtividade.","http://www.valdacglobalbrands.com.br","http://www.valdacglobalbrands.com.br/","https://thumb.lovemondays.com.br/ZJFLBMHaMf-OOxVYwH8wD38npsE=/68x68/https://media.lovemondays.com.br/logos/9ad218/valdac-global-brands-vgb-original.jpg"
"1534196014-644","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=v","4.1






Banco Votorantim

149 avaliações

283 salários","https://www.lovemondays.com.br/trabalhar-na-banco-votorantim","Banco Votorantim","Descrição:Nossa história começou há mais de 25 anos e desde o início trabalhamos para fazer a diferença na vida dos nossos clientes, viabilizando conquistas e contribuindo para a criação de histórias de sucesso.","http://www.bancovotorantim.com.br","http://www.bancovotorantim.com.br/","https://thumb.lovemondays.com.br/2wfCje4aAdYG1HrZAnONhhqqJ4U=/370x370/https://thumb.lovemondays.com.br/image/666f1445372d4f1e8df97b92dbe261eb/empregados/cddd50/ricardo-palmarin.PNG"
"1534195964-633","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=v","4.0






Vallourec & Sumitomo Tubos do Brasil (VSB)

51 avaliações

149 salários","https://www.lovemondays.com.br/trabalhar-na-vallourec--sumitomo-tubos-do-brasil-vsb","Vallourec & Sumitomo Tubos do Brasil (VSB)","Descrição:O complexo siderúrgico da VSB está instalado no município de Jeceaba, a 100 km de Belo Horizonte, em Minas Gerais, e possui uma área industrial de 2,5 milhões de m². Utilizando o que há de mais avançado em tecnologia, o complexo possui uma Aciaria com capacidade anual de 1 milhão de toneladas de aço bruto e uma Laminação capaz de produzir 600 mil toneladas de tubos de aço sem costura. Os tubos produzidos pela VSB possuem alto valor agregado, atendendo à demanda do setor petrolífero mundial.","http://www.vstubos.com/","http://www.vstubos.com/","https://thumb.lovemondays.com.br/cY5F9QEuA4uEed0uLtxkaImSgzY=/68x68/https://media.lovemondays.com.br/logos/1b8416/vallourec--sumitomo-tubos-do-brasil-vsb-original.jpg"
"1534195969-634","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=v","4.3






Votorantim Siderurgia

127 avaliações

244 salários","https://www.lovemondays.com.br/trabalhar-na-votorantim-siderurgia","Votorantim Siderurgia","Descrição:Com operações em três países, capacidade de produção de 2,7 milhões de toneladas de aço por ano e mais de 5 mil funcionários, a Votorantim Siderurgia é uma importante empresa do mercado siderúrgico brasileiro, responsável pela produção e comercialização de aços longos para os segmentos de construção civil e construção mecânica. A diversificação dos produtos, a força da marca Votoraço e a qualidade em seus processos de atendimentos aos clientes, são alguns dos diferenciais da VS, que possui lugar de destaque no mercado brasileiro. Entre os produtos fabricados estão os vergalhões para concreto armado, arames, cantoneiras, perfis, telas, treliças e fio-máquina de aço carbono destinado à trefilação e laminação a frio.","http://www.vsiderurgia.com.br/","http://www.vsiderurgia.com.br/","https://thumb.lovemondays.com.br/AxdA_ZBkrAWKKAP-OOyg-QIIDEk=/68x68/https://media.lovemondays.com.br/logos/395d1d/votorantim-siderurgia-original.png"
"1534196030-648","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=v","3.3






Valid

121 avaliações

299 salários","https://www.lovemondays.com.br/trabalhar-na-valid","Valid","Descrição:A Valid é uma empresa criada em 1957 atuando na venda de papel de alta-segurança e tecnologias de impressão. Atua também na produção de cartões, sistemas de identificação e impressão de segurança em 18 estados do território brasileiro. Entre seus clientes se destacam empresas de telecomunicações (Claro, Vivo e Oi), bancos (Itaú, Santander, HSBC, Caixa, Banco do Brasil, Citibank e Bradesco), entre outros.","http://www.valid.com.br/","http://www.valid.com.br/","https://thumb.lovemondays.com.br/SJ2NXobaaYo3qWl7hrUpliyTPz8=/68x68/https://media.lovemondays.com.br/logos/094b10/valid-original.png"
"1534196008-643","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=v","3.3






Bureau Veritas

162 avaliações

345 salários","https://www.lovemondays.com.br/trabalhar-na-bureau-veritas","Bureau Veritas","Descrição:O Bureau Veritas é líder mundial na avaliação de conformidade e certificação. Somos um parceiro de confiança para os nossos clientes, oferecendo serviços e desenvolvendo soluções inovadoras para reduzir o risco, melhorar o desempenho e promover o desenvolvimento sustentável. Atuando nas áreas da Qualidade; Saúde e Segurança; Ambiental e Responsabilidade Social","http://www.bureauveritas.com.br/","http://www.bureauveritas.com.br/","https://thumb.lovemondays.com.br/4KC3Rh9mUOj3nEQTQaqc_inp_ms=/68x68/https://media.lovemondays.com.br/logos/ad71ef/bureau-veritas-original.jpg"
"1534196038-650","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=v","3.1






Vikstar Contact Center

195 avaliações

534 salários","https://www.lovemondays.com.br/trabalhar-na-vikstar-contact-center","Vikstar Contact Center","Descrição:Vikstar é um dos maiores centros de contato do Brasil. Ele tem mais de 5.000 funcionários distribuídos em dois Estados: São Paulo e Piauí. A empresa trabalha principalmente com mercado de telecomunicações e desenvolve programas de acordo com a operação necessária.","http://www.vikstar.com.br/","http://www.vikstar.com.br/","https://thumb.lovemondays.com.br/BC23Cc5E6xefaeCQq2UN1JzA88A=/68x68/https://media.lovemondays.com.br/logos/92be09/vikstar-contact-center-original.jpg"
