web-scraper-order,web-scraper-start-url,empresas,empresas-href,name,description,site,site-href,logo-src
"1534195829-611","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=u","4.2






Universidade Federal de Uberlândia (UFU)

50 avaliações

114 salários","https://www.lovemondays.com.br/trabalhar-na-universidade-federal-de-uberlandia-ufu","Universidade Federal de Uberlândia (UFU)","Site
http://www.ufu.br/","http://www.ufu.br/","http://www.ufu.br/","https://thumb.lovemondays.com.br/F6byrGIwR9Oxs7AvoO5SpS4RoSY=/68x68/https://media.lovemondays.com.br/logos/4d8849/universidade-federal-de-uberlandia-ufu-original.png"
"1534195912-629","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=u","4.0






Universidade Estadual de Campinas (UNICAMP)

251 avaliações

479 salários","https://www.lovemondays.com.br/trabalhar-na-universidade-estadual-de-campinas-unicamp","Universidade Estadual de Campinas (UNICAMP)","Descrição:A Unicamp responde por 10% da pesquisa acadêmica no Brasil e mantém a liderança entre as universidades brasileiras no que diz respeito a patentes e ao número de artigos per capita publicados anualmente em revistas indexadas na base de dados ISI/WoS. A Unicamp tem 70 cursos de graduação, mais de 18.000 alunos e 1.800 profissionais no corpo docente, 99% dos quais são doutores.","http://www.unicamp.br/","http://www.unicamp.br/","https://thumb.lovemondays.com.br/8--nO4rzfTZ4tLnwYRWHUgrDdHU=/68x68/https://media.lovemondays.com.br/logos/941b97/universidade-estadual-de-campinas-unicamp-original.png"
"1534195866-619","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=u","3.3






Wise Up

389 avaliações

522 salários","https://www.lovemondays.com.br/trabalhar-na-wise-up","Wise Up","Descrição:Fundada em 1995, a Wise Up é uma rede de escolas de inglês que conta com 76.000 alunos e 338 escolas franqueadas em 89 municípios brasileiros. A rede também tem 36 unidades em plataformas de petróleo no país e outras 21 escolas espalhadas por quatro cidades no exterior. A Wise Up faz parte do grupo Abril Educação desde fevereiro de 2013. A rede foi fundada por Flávio Augusto da Silva, empresário carioca.","http://wiseup.com/","http://wiseup.com/","https://thumb.lovemondays.com.br/mNooCourEtJdJd6Pk6A_Tb1cEEQ=/68x68/https://media.lovemondays.com.br/logos/bbcbb5/wise-up-original.png"
"1534195814-607","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=u","4.3






Universidade Federal de Santa Catarina (UFSC)

84 avaliações

222 salários","https://www.lovemondays.com.br/trabalhar-na-universidade-federal-de-santa-catarina-ufsc","Universidade Federal de Santa Catarina (UFSC)","Descrição:A Universidade Federal de Santa Catarina (UFSC) é uma instituição federal brasileira de ensino superior localizada em Florianópolis, Santa Catarina. O campus principal se localiza no bairro Trindade, oferecendo 83 cursos de graduação e 169 cursos de pós-graduação, sendo 88 em sentido amplo e 81 em sentido estrito. Possui mais de 1,5 mil docentes e mais de 30 mil estudantes.","http://www.ufsc.br/","http://www.ufsc.br/","https://thumb.lovemondays.com.br/J-lelQ-9qAd5rNfe58GXAoxCYvw=/68x68/https://media.lovemondays.com.br/logos/7eb7fb/universidade-federal-de-santa-catarina-ufsc-original.png"
"1534195841-613","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=u","3.8






Unidas

168 avaliações

271 salários","https://www.lovemondays.com.br/trabalhar-na-unidas","Unidas","Descrição:Fundada em 1985, a Unidas é uma empresa especializada em soluções de locação e gestão de veículos e frotas, contando com uma frota de mais de 30 mil veículos para atender mais de 300 mil clientes em diversos estados do país. A Unidas possui veículos para alugar, para pessoas, empresas e serviços especializados. Em seu portfólio, estão veículos de diferentes tipos e marcas. A Unidas atende em todo o território nacional.","http://www.unidas.com.br","http://www.unidas.com.br/","https://thumb.lovemondays.com.br/tGtS1_N5xRK5wV0TZtjgpEBWehs=/68x68/https://thumb.lovemondays.com.br/image/fbe94e8469f84a30b3d985bf6b40ab43/logos/6dfeb0/unidas.png"
"1534195922-631","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=u","3.7






Universo Online (UOL)

421 avaliações

879 salários","https://www.lovemondays.com.br/trabalhar-na-universo-online-uol","Universo Online (UOL)","Descrição:Fundada em abril de 1996, o Universo Online (UOL) é um dos maiores provedores de conteúdo e acesso à internet no Brasil. Foi criado pela Folha da Manhã, que edita o jornal Folha de S. Paulo. É, atualmente, o portal de internet no Brasil com maior audiência, sendo superado apenas por Google, YouTube e Facebook. Também abriga outros sites, menores, em seu provedor, aumentando o número de acessos e diversificando o publico-alvo de seu porto. Além do serviço jornalístico, também permite que os clientes tenham acesso à redes sociais e possam fazer compras online.","http://www.uol.com.br/","http://www.uol.com.br/","https://thumb.lovemondays.com.br/8V71bEPNxYr83LeX7qOmyyF58kY=/68x68/https://media.lovemondays.com.br/logos/4ebfe5/universo-online-uol-1-original.png"
"1534195846-614","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=u","4.5






Universidade Federal do Pampa (UNIPAMPA)

8 avaliações

31 salários","https://www.lovemondays.com.br/trabalhar-na-universidade-federal-do-pampa-unipampa","Universidade Federal do Pampa (UNIPAMPA)","Descrição:A Universidade Federal do Pampa (UNIPAMPA) faz parte do programa de expansão das universidades federais no Brasil. Um Acordo de Cooperação Técnica financiado entre o Ministério da Educação, a Universidade Federal de Santa Maria (UFSM) e a Universidade Federal de Pelotas (UFPel), prevê a ampliação do Ensino Superior na metade sul do estado do Rio Grande do Sul.","http://unipampa.edu.br","http://unipampa.edu.br/","https://thumb.lovemondays.com.br/5WkTLw_HiPBDaWiuuIWcnArgaZA=/68x68/https://media.lovemondays.com.br/logos/af74a2/universidade-federal-do-pampa-unipampa-original.png"
"1534195805-605","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=u","3.9






Universidade Federal do ABC (UFABC)

55 avaliações

126 salários","https://www.lovemondays.com.br/trabalhar-na-universidade-federal-do-abc-ufabc","Universidade Federal do ABC (UFABC)","Descrição:A Universidade Federal do ABC (UFABC) começou do zero e, por conseqüência, com infinitas possibilidades de construir um novo modelo de ensino superior. Esse degrau de liberdade permitiu ao comitê encarregado de propor a estrutura desta universidade criar um plano acadêmico completamente novo, livre de amarras internas e de restrições externas. A UFABC promove o conhecimento racional primário e, apesar do foco sobre o avanço da ciência e tecnologia - elegendo pesquisas como o instrumento principal para alcançar objetivos -, estimula um sistema educacional que encoraja o corpo discente a fazer suas próprias escolhas, a assumir riscos e aceitar desafios.","http://www.ufabc.edu.br/","http://www.ufabc.edu.br/","https://thumb.lovemondays.com.br/HjhL90mFgRC2KVxGEmBRTh2TRok=/68x68/https://media.lovemondays.com.br/logos/b2fbee/universidade-federal-do-abc-ufabc-original.png"
"1534195871-620","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=u","3.1






Centro Universitário Cesumar (Unicesumar)

94 avaliações

249 salários","https://www.lovemondays.com.br/trabalhar-na-centro-universitario-cesumar-unicesumar","Centro Universitário Cesumar (Unicesumar)","Descrição:O Centro Universitário Cesumar - Unicesumar, no cumprimento de sua missão de “promover a educação de qualidade nas diferentes áreas do conhecimento, formando profissionais cidadãos que contribuam para o desenvolvimento de uma sociedade justa e solidária”, busca a integração do ensino-pesquisa-extensão, com as demandas institucionais e sociais; a realização da prática acadêmica que contribua para o desenvolvimento da consciência social e política e a democratização do conhecimento acadêmico por meio da articulação e integração

com a sociedade.","http://www.cesumar.br/","http://www.cesumar.br/","https://thumb.lovemondays.com.br/vGdYMMknSy3W0rgVivGSzMiqAZE=/68x68/https://media.lovemondays.com.br/logos/8f7b9b/centro-universitario-cesumar-unicesumar-original.jpg"
"1534195818-608","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=u","4.0






Universidade Federal do Paraná (UFPR)

63 avaliações

196 salários","https://www.lovemondays.com.br/trabalhar-na-universidade-federal-do-parana-ufpr","Universidade Federal do Paraná (UFPR)","Descrição:A Universidade Federal do Paraná é a mais antiga universidade do Brasil e símbolo de Curitiba. Envolta em uma história de lutas e conquistas desde 1912, a UFPR é referência no ensino superior para o Estado e para o Brasil.","http://www.ufpr.br/","http://www.ufpr.br/","https://thumb.lovemondays.com.br/PNg-Ml0znsRQJlFyC5NvV5BxQII=/68x68/https://media.lovemondays.com.br/logos/622ee6/universidade-federal-do-parana-ufpr-original.jpg"
