web-scraper-order,web-scraper-start-url,empresas,empresas-href,name,description,site,site-href,logo-src
"1534196696-770","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=z","5.0






ZIMP

2 avaliações

2 salários","https://www.lovemondays.com.br/trabalhar-na-zimp","ZIMP","Descrição: O ZIMP é uma empresa especializada em publicidade e extração de informações de mercado. Através de tecnologia de ponta desenvolvemos soluções para que anunciantes obtenham o máximo retorno sobre o investimento e de uma forma inteligente nossos usuários tenham sempre a melhor experiência em nosso site.","http://zimp.infomoney.com.br/","http://zimp.infomoney.com.br/","https://thumb.lovemondays.com.br/tbTZlwR4L88immOrHoGKKgA0_m4=/68x68/https://media.lovemondays.com.br/logos/9c8c5f/zimp-original.png"
"1534196613-753","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=z","4.8






Zodiac

29 avaliações

56 salários","https://www.lovemondays.com.br/trabalhar-na-zodiac","Zodiac","Site
http://www.zodiac.com.br","http://www.zodiac.com.br","http://www.zodiac.com.br/",""
"1534196633-756","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=z","3.3






Carl Zeiss do Brasil

27 avaliações

62 salários","https://www.lovemondays.com.br/trabalhar-na-carl-zeiss-do-brasil","Carl Zeiss do Brasil","Descrição: O Grupo Carl Zeiss é hoje um líder mundial nas tecnologias altamente inovadoras nas indústrias ótica, mecânica de precisão e sistemas de visualização eletrônica. Há mais de 160 anos a ZEISS contribui com o progresso tecnológico mundial promovendo a criação, medição, análise e processamento de dados nas mais diferentes áreas.","http://www.zeiss.com.br/corporate/pt_br/home.html","http://www.zeiss.com.br/corporate/pt_br/home.html","https://thumb.lovemondays.com.br/8Zusm3p9c7Dk1LUQ8AY22ZBOqYE=/68x68/https://media.lovemondays.com.br/logos/c77d32/carl-zeiss-do-brasil-original.jpg"
"1534196653-761","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=z","2.4






Zanini Renk

16 avaliações

32 salários","https://www.lovemondays.com.br/trabalhar-na-zanini-renk","Zanini Renk","Site
http://www.zaninirenk.com.br","http://www.zaninirenk.com.br","http://www.zaninirenk.com.br/","https://thumb.lovemondays.com.br/PANS1Z_Swb19BhbvDipWl9Oqk-o=/68x68/https://media.lovemondays.com.br/logos/25e38f/zanini-renk-original.jpg"
"1534196660-762","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=z","4.0






Zopone Engenharia

32 avaliações

59 salários","https://www.lovemondays.com.br/trabalhar-na-zopone-engenharia","Zopone Engenharia","Descrição: A Zopone Engenharia iniciou suas atividades na construção civil em 1988, na cidade de Bauru, região Centro-Oeste do Estado de São Paulo, atuando nas áreas de infraestrutura para telecomunicações, energia, educação e saúde, edificações residenciais, comerciais e industriais, bancos, saneamento básico e urbanização. Hoje, a Zopone conta com mais de 3 mil colaboradores diretos e sistema de gerenciamento totalmente informatizado, que garante a rapidez na comunicação entre a Matriz localizada em Bauru e as Regionais de São Paulo, Rio de Janeiro, Salvador, Brasília, Belo Horizonte, Curitiba, Porto Alegre, Fortaleza, Recife e Belém. Em 2006 a Zopone abriu sua primeira Empresa no exterior, na cidade de Santiago, no Chile. Esse crescimento é o resultado de uma sólida estrutura construída pelo rigor dos padrões de qualidade em suas obras, análise de mercado e sua política de expansão empresarial. Além da sua comprovada experiência na execução de grandes volumes de obras, a Zopone conta com excelentes recursos próprios, que possibilitam a imediata ampliação de sua estrutura física para atender novos contratos e as necessidades do Cliente.","http://www.zopone.com.br/","http://www.zopone.com.br/","https://thumb.lovemondays.com.br/Rt806XZQ5kFE-M5kTC44r151Nvs=/68x68/https://media.lovemondays.com.br/logos/0c9098/zopone-engenharia-original.jpg"
"1534196742-781","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=z","3.3






Zaffari

213 avaliações

449 salários","https://www.lovemondays.com.br/trabalhar-na-zaffari","Zaffari","Descrição: O Grupo Zaffari foi criado na década de 30, e nos seguintes trabalhou com distribuição de combustíveis e atacado. Em 1965, foi inaugurado o primeiro supermercado da rede na cidade de Porto Alegre. Rapidamente, expandiu sua atuação no mercado com novas lojas pela capital gaúcha em poucos anos. Em 1991, foi criado o Bourbon Hipermercado, nas dependências do Bourbon Shopping, além de expandir a marca Zaffari para outras cidades do estado do Rio Grande do Sul. Em 2008, abre uma loja no Bourbon Shopping da cidade de São Paulo, ampliando seu mercado. Atualmente, possui oito unidades espalhadas por Porto Alegre (RS), São Leopoldo (RS), Passo Fundo (RS), Novo Hamburgo (RS) e São Paulo (SP).","http://www2.zaffari.com.br/","http://www2.zaffari.com.br/","https://thumb.lovemondays.com.br/HAaqgsaFuFtNIkXCbFh6YN4vOqs=/68x68/https://media.lovemondays.com.br/logos/a408c7/zaffari-original.jpg"
"1534196679-766","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=z","4.2






Zen S.A.

44 avaliações

50 salários","https://www.lovemondays.com.br/trabalhar-na-zen-sa","Zen S.A.","Descrição: MANUFATURA INDUSTRIAL","http://www.zensa.com.br/","http://www.zensa.com.br/","https://thumb.lovemondays.com.br/VKYuRnztjOKCk22dKCEbYeHH11Y=/68x68/https://media.lovemondays.com.br/logos/4aebda/zen-sa-original.jpg"
"1534196711-773","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=z","3.5






Zona Sul Supermercados

137 avaliações

184 salários","https://www.lovemondays.com.br/trabalhar-na-zona-sul-supermercados","Zona Sul Supermercados","Descrição: Criado em 1959, no Rio de Janeiro, a rede Zona Sul Supermercados é uma empresa do comércio varejista que possui 34 lojas, sendo 33 espalhadas por bairros da capital, onde se concentram o público de maior poder aquisitivo da cidade do Rio de Janeiro, e uma em Angra dos Reis (RJ), onde opera o braço de e-commerce da empresa e o Mega Box, unidade da Zona Sul que opera no modelo de atacado ""cash & carry"". Atualmente, possui seis mil colaboradores.","http://www.zonasulatende.com.br/","http://www.zonasulatende.com.br/","https://thumb.lovemondays.com.br/CmUuUuuD-3MhtlxCurKMN3Sqg9A=/68x68/https://media.lovemondays.com.br/logos/45a66e/zona-sul-supermercados-original.jpg"
"1534196688-768","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=z","4.1






Lojas Zema

37 avaliações

79 salários","https://www.lovemondays.com.br/trabalhar-na-lojas-zema","Lojas Zema","Descrição: Anteriormente conhecida como Eletrozema, tem como foco principal em cidades do interior onde oferece menos concorrência e mais produtos acessíveis. Seu faturamento em 2012 chegou em 980 milhões de reais e foi considerada a quarta maior rede em número de lojas e 12ª maior em vendas","https://www.zema.com/","https://www.zema.com/","https://thumb.lovemondays.com.br/Km_RUXSt1hGyZaSPLQz898KiVJQ=/68x68/https://media.lovemondays.com.br/logos/0b11ff/lojas-zema-original.png"
"1534196674-765","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=z","n/d






Zamin

1 avaliação

8 salários","https://www.lovemondays.com.br/trabalhar-na-zamin","Zamin","Descrição: Zamin é uma empresa global de mineração independente, com um portfólio de classe mundial de ativos de minério de ferro na América do Sul. A empresa tem escritórios em São Paulo (Brasil), Montevidéu ( Uruguai ) e Dubai ( Emirados Árabes Unidos ) e escritórios de representação em Londres ( Reino Unido ) e Zug (Suíça).","http://www.zamin.com/","http://www.zamin.com/","https://thumb.lovemondays.com.br/h_zNJToHNV0KFWdDS8D0JBllejs=/68x68/https://media.lovemondays.com.br/logos/0f9f6c/zamin-original.png"
