web-scraper-order,web-scraper-start-url,empresas,empresas-href,name,description,site,site-href,logo-src
"1534193185-340","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=l","3.5






CEVA Logistics

163 avaliações

374 salários","https://www.lovemondays.com.br/trabalhar-na-ceva-logistics","CEVA Logistics","Descrição: A CEVA foi formada em agosto de 2007 como resultado da fusão da TNT Logistics e EGL Eagle Global Logistics. Somos uma das principais empresas de logística do mundo, a CEVA oferece serviços de ponta a ponta: programa, implementa e executa soluções de supply chain de empresas de médio e grande porte, nacionais e internacionais. CEVA Holdings LLC é uma empresa não listada de propriedadde da Apollo Management LP, um dos maiores investidores de private equity do mundo. Atualmente contamos com mais de 49.000 funcionários e operamos uma extensa rede global em mais de 160 países. Em dezembro de 2012, o Grupo anunciou o faturamento de 7.2 bilhões de euros.","http://www.cevalogistics.com/pt-BR/","http://www.cevalogistics.com/pt-BR/",""
"1534193232-350","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=l","4.0






Mercado Livre

460 avaliações

754 salários","https://www.lovemondays.com.br/trabalhar-na-mercado-livre","Mercado Livre","Descrição: Fundada em 1999, Mercado Livre é uma companhia de tecnologia líder em comércio eletrônico na América Latina. Por meio de suas principais plataformas Mercado Livre.com e MercadoPago.com, oferece soluções de comércio eletrônico para que pessoas e empresas possam comprar, vender, pagar, anunciar e enviar produtos por meio da Internet. Mercado Livre.com atende milhões de usuários e criou um mercado com ampla variedade de bens e serviços de uma forma fácil, segura e eficiente. O Mercado Livre é um dos 50 sites com mais Page Views do mundo, décimo site de e-commerce mais acessado do planeta e é a plataforma de varejo líder em visitantes únicos em cada país onde opera na América Latina, de acordo com métricas fornecidas pela comScore Networks.","http://www.mercadolivre.com.br/","http://www.mercadolivre.com.br/","https://thumb.lovemondays.com.br/wR2v6bJ8tPurUBmlCe8xqtZYiFg=/68x68/https://media.lovemondays.com.br/logos/068ab1/mercado-livre-1-original.png"
"1534193196-343","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=l","3.8






GOL Linhas Aéreas

572 avaliações

1122 salários","https://www.lovemondays.com.br/trabalhar-na-gol-linhas-aereas","GOL Linhas Aéreas","Descrição: Há treze anos, a GOL impulsiona o mercado brasileiro de aviação a se desenvolver, sempre apresentando processos, serviços e produtos inovadores e pioneiros. Com seu modelo de negócios de baixo custo, baixa tarifa (low cost, low fare), a companhia democratizou as viagens de avião no Brasil e na América do Sul. A GOL oferece atualmente a mais extensa e conveniente malha de rotas na América do Sul e Caribe, com quase 970 voos diários e presença em 65 bases: 51 nacionais e 14 internacionais. Combinada com parcerias operacionais de empresas aéreas nacionais e estrangeiras, a rede de linhas da GOL está entre as melhores para clientes que querem viajar para o Brasil, dentro do país ou a partir dele.","http://www.voegol.com.br/","http://www.voegol.com.br/","https://thumb.lovemondays.com.br/_O70NCrRgbzsX9HLdqO0kl-BJYs=/68x68/https://thumb.lovemondays.com.br/image/7829bbbbf1f74daa91efe3ee6ef25105/logos/c6a0d5/gol-linhas-aereas.jpg"
"1534193304-363","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=l","4.1






L'Oréal (LOreal)

466 avaliações

873 salários","https://www.lovemondays.com.br/trabalhar-na-loreal","L'Oréal (LOreal)","Descrição: L'Oréal é uma empresa multinacional francesa de cosméticos com sede em Clichy. É especializada em produtos para cabelos, perfumes, protetores solares e produtos dermatológicos. Atuando em 130 países, a L'Oréal é líder global em cosméticos. Possui 290 subsidiárias, 42 fábricas e mais de 67 mil funcionários de 100 nacionalidades diferentes. No Brasil, a L'Oréal conta com aproximadamente 2 mil funcionários divididos entre a sede no Rio de Janeiro, a filial em São Paulo, a central de distribuição de produtos (Centrex), duas fábricas – localizadas no Rio de Janeiro e em São Paulo – e a força de vendas espalhada por todo o país. Só as duas fábricas ocupam juntas uma superfície de mais de 60.000m² de área construída. Com tudo isto e muitos outros projetos a caminho, a L'Oréal orgulha-se de ser líder em cosméticos e produtos de beleza.","http://www.loreal.com.br","http://www.loreal.com.br/","https://thumb.lovemondays.com.br/2rWyE_FaKUZnl4A3EUBU_TUUMCc=/68x68/https://media.lovemondays.com.br/logos/93fdcc/loreal-original.png"
"1534193239-351","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=l","3.6






LG Eletronics

305 avaliações

568 salários","https://www.lovemondays.com.br/trabalhar-na-lg","LG Eletronics","Descrição: Fundado em 1947, na Coreia do Sul, o Grupo LG é uma empresa que atua em diversos segmentos industriais, como energia, maquinaria, metais, finanças, química e serviços. Possui 27 centros de pesquisa e desenvolvimento espalhados pelo mundo, incluindo dois complexos industriais no Brasil, em Manaus (AM) e Taubaté (SP), além de um escritório comercial em São Paulo (SP), empregando aproximadamente cinco mil funcionários no país. A principal empresa do grupo é a LG Eletronics, que produz eletroeletrônicos e eletrônicos portáteis, como televisores, celulares, refrigeradores, entre outros.","http://www.lge.com/br","http://www.lge.com/br","https://thumb.lovemondays.com.br/GZBdEo25e8l5naCrH6prYBYMj70=/68x68/https://media.lovemondays.com.br/logos/86e854/lg-original.jpg"
"1534193257-355","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=l","3.7






MRS Logística

281 avaliações

559 salários","https://www.lovemondays.com.br/trabalhar-na-mrs-logistica","MRS Logística","Descrição: A MRS Logística foi fundada em 1996 e é a concessionária que atua, controlando, operando e monitorando a chamada Malha Regional Sudeste da Rede Ferroviária Federal. Com suas linhas, atinge os portos de Itaguaí (RJ) e Santos (o mais importante da América Latina, situado no litoral paulista). Entre as cargas transportadas pela MRS estão produtos siderúrgicos, minério, cimento, bauxita, conteiners e produtos agrícolas.","https://www.mrs.com.br/","https://www.mrs.com.br/","https://thumb.lovemondays.com.br/uQdKZPlpRl2etzIsshpV6DyEt8c=/68x68/https://media.lovemondays.com.br/logos/9b70d0/mrs-logistica-original.png"
"1534193219-348","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=l","3.9






Luft Logistics

80 avaliações

160 salários","https://www.lovemondays.com.br/trabalhar-na-luft-logistics","Luft Logistics","Descrição: Criada em 1975 na região agrícola de Santa Rosa (RS) como uma empresa familiar, a Transportes Luft começou transportando commodities e gêneros de consumo de primeira necessidade dentro do Estado. Hoje, esta estrutura de negócios permite à Luft agregar facilmente outras unidades de negócios, bem como outras empresas que foram sendo adquiridas para fortalecer ou diversificar as atividades, transformando a Luft num dos maiores grupos nacionais do mercado de Logística Integrada.","http://www.luft.com.br/","http://www.luft.com.br/","https://thumb.lovemondays.com.br/cR9WhmEyZZmmNNH6XUuhvCDoL7c=/68x68/https://media.lovemondays.com.br/logos/30eaf5/luft-logistics-original.png"
"1534193177-338","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=l","3.2






Lojas Lebes

45 avaliações

118 salários","https://www.lovemondays.com.br/trabalhar-na-lojas-lebes","Lojas Lebes","Descrição: A Lebes, que atende pela razão social Drebes & Cia Ltda, foi fundada em 1956 na cidade de São Jerônimo (RS), por Otélio Drebes. Na época, a companhia comercializava gêneros alimentícios e contava com um pequeno quadro de funcionários. Hoje, a Lebes é uma das maiores redes varejistas do Rio Grande do Sul, responsável pelo emprego de mais de 2.700 funcionários. Com mais de 125 filiais espalhadas pelo estado do Rio Grande do Sul comercializa itens de vestuário, móveis, eletrodomésticos, eletroeletrônicos, entre outros.","http://www.lebes.com.br/","http://www.lebes.com.br/","https://thumb.lovemondays.com.br/wbrQkuMBXWkfPPTZiRyHiAxhcy4=/68x68/https://media.lovemondays.com.br/logos/e6a050/lojas-lebes-original.jpg"
"1534193200-344","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=l","3.6






LATAM Airlines Group

916 avaliações

1768 salários","https://www.lovemondays.com.br/trabalhar-na-latam-airlines-group","LATAM Airlines Group","Site
http://www.latamairlinesgroup.net/","http://www.latamairlinesgroup.net/","http://www.latamairlinesgroup.net/","https://thumb.lovemondays.com.br/nDe3dDuM2MDyaHgIN3aeYwan47o=/68x68/https://media.lovemondays.com.br/logos/5a4ccd/latam-airlines-group-original.png"
"1534193295-361","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=l","3.1






Linx

380 avaliações

890 salários","https://www.lovemondays.com.br/trabalhar-na-linx","Linx","Descrição: No mercado de TI há quase 30 anos, a Linx é líder brasileira no fornecimento de soluções em software de gestão (ERP e POS) para as mais diversas verticais de varejo. São mais de 2.200 colaboradores, distribuídos na matriz, filiais e 150 canais e franquias pelo Brasil e exterior, atendendo uma base ampla e diversificada de mais de 30.000 varejistas. Com ações negociadas em bolsa desde fevereiro de 2013, para atender de forma integral às necessidades atuais do mercado varejista, a companhia oferece também soluções em conectividade, além de outros serviços.","http://www.linx.com.br/","http://www.linx.com.br/","https://thumb.lovemondays.com.br/OtJtZV7kEcSNalJAoSRclkpT1S0=/68x68/https://media.lovemondays.com.br/logos/0c1cc6/linx-original.png"
