web-scraper-order,web-scraper-start-url,empresas,empresas-href,name,description,site,site-href,logo-src
"1534196129-663","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=w","3.0






Havas Worldwide

79 avaliações

145 salários","https://www.lovemondays.com.br/trabalhar-na-havas-worldwide","Havas Worldwide","Descrição:A Havas Worldwide é a maior unidade da holding Havas, um dos maiores grupos globais de publicidade e comunicação. Com sede em Paris, é uma empresa de capital aberto, com ações negociadas na bolsa francesa.

A Havas Worldwide, anteriormente Euro RSCG, possui 316 escritórios em 75 países e está presente em 5 continentes.","http://www.havasworldwide.com.br/","http://www.havasworldwide.com.br/","https://thumb.lovemondays.com.br/j4GyawHKnzSYGBnlq4q3B0p1wGw=/68x68/https://media.lovemondays.com.br/logos/22ba07/havas-worldwide-original.png"
"1534196195-678","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=w","2.3






Nelson Wilians & Advogados Associados

115 avaliações

288 salários","https://www.lovemondays.com.br/trabalhar-na-nelson-wilians-advogados-associados","Nelson Wilians & Advogados Associados","Descrição:Escritório de advocacia empresarial presente em todas as capitais brasileiras e em algumas cidades estratégicas do interior do país.","http://www.nwadv.com.br","http://www.nwadv.com.br/","https://thumb.lovemondays.com.br/fK3FM77o2Pg93YSowGCJKqeNz9Y=/68x68/https://media.lovemondays.com.br/logos/8de6af/nelson-wilians-advogados-associados-original.png"
"1534196231-686","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=w","3.3






Wise Up

389 avaliações

522 salários","https://www.lovemondays.com.br/trabalhar-na-wise-up","Wise Up","Descrição:Fundada em 1995, a Wise Up é uma rede de escolas de inglês que conta com 76.000 alunos e 338 escolas franqueadas em 89 municípios brasileiros. A rede também tem 36 unidades em plataformas de petróleo no país e outras 21 escolas espalhadas por quatro cidades no exterior. A Wise Up faz parte do grupo Abril Educação desde fevereiro de 2013. A rede foi fundada por Flávio Augusto da Silva, empresário carioca.","http://wiseup.com/","http://wiseup.com/","https://thumb.lovemondays.com.br/mNooCourEtJdJd6Pk6A_Tb1cEEQ=/68x68/https://media.lovemondays.com.br/logos/bbcbb5/wise-up-original.png"
"1534196191-677","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=w","3.6






Wickbold

56 avaliações

148 salários","https://www.lovemondays.com.br/trabalhar-na-wickbold","Wickbold","Descrição:Wickbold é uma empresa brasileira de fabricação de pães, panetones e alimentos em geral. Com uma administração familiar, a empresa possui seis fábricas localizadas em São Paulo, Rio de Janeiro, Rio Grande do Sul e Minas Gerais e pontos de distribuição em várias regiões do Sul e Centro - Oeste do Brasil.","http://www.wickbold.com.br/","http://www.wickbold.com.br/","https://thumb.lovemondays.com.br/YwXy3tubeWruJimppNqvATOwggc=/68x68/https://media.lovemondays.com.br/logos/f340d4/wickbold-1-original.jpg"
"1534196156-670","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=w","3.4






webAula

41 avaliações

75 salários","https://www.lovemondays.com.br/trabalhar-na-webaula","webAula","Descrição:Com mais de 10 anos de experiência, a webAula S/A é pioneira e líder brasileira no segmento e-Learning (Educação a Distância). Seus produtos e serviços atuam conjuntamente, dessa forma, levam conhecimento de qualidade a milhares de alunos diariamente por meio das instituições de ensino, empresas e órgãos do governo ­ que contratam a webAula S/A.","http://webaula.com.br","http://webaula.com.br/","https://thumb.lovemondays.com.br/7NYVNLPZUhOquZqBr9JmpEjx6AA=/68x68/https://thumb.lovemondays.com.br/image/4d5df4f6fe624abcbbf5e13509cb5e71/logos/f70bab/webaula.png"
"1534196213-682","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=w","3.7






Wipro Technologies

175 avaliações

335 salários","https://www.lovemondays.com.br/trabalhar-na-wipro-technologies","Wipro Technologies","Descrição:A Wipro Ltd (NYSE:WIT) é uma empresa de tecnologia da informação (TI), consultoria e terceirização fundada na Índia, em 1945. Atualmente, está presente em 60 países, inclusive com um escritório no Brasil, fornecendo serviços para mais de 900 clientes em 60 países e com 145 mil empregados. Possui lucro de aproximadamente sete bilhões de dólares anualmente.","http://www.wipro.com/","http://www.wipro.com/","https://thumb.lovemondays.com.br/xwA88F_DqNc9qgWtshbBP635HVU=/68x68/https://media.lovemondays.com.br/logos/653234/wipro-technologies-original.png"
"1534196217-683","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=w","3.0






Cushman & Wakefield

171 avaliações

350 salários","https://www.lovemondays.com.br/trabalhar-na-cushman-and-wakefield","Cushman & Wakefield","Descrição:Cushman & Wakefield fornece serviços imobiliários comerciais para ajudar os clientes a transformar ativos fixos em ativos dinâmicos. Fundada por John Clydesdale Cushman e Wakefield Bernard em 1917, tem 250 escritórios em 60 países e 16.000 funcionários. A empresa representa uma diversificada base de clientes que vão desde pequenas empresas até empresas da Fortune 500. Ela oferece uma gama completa de serviços para todos os tipos de propriedade, totalmente integrados, de forma global, incluindo leasing, vendas e aquisições, empréstimos e de capital, banca de investimento, serviços corporativos, gestão da propriedade, gestão de instalações, gestão de projetos, consultoria, avaliação e serviços de imposto sobre a propriedade.","http://www.cushmanwakefield.com/","http://www.cushmanwakefield.com/","https://thumb.lovemondays.com.br/RivNLep8j60hhB7tPWtgaCDEBrU=/68x68/https://media.lovemondays.com.br/logos/f27d44/cushman-and-wakefield-original.jpg"
"1534196252-690","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=w","3.7






Walmart.com

264 avaliações

580 salários","https://www.lovemondays.com.br/trabalhar-na-walmart-com","Walmart.com","Descrição:O Walmart.com é uma empresa de comércio eletrônico que atende diariamente milhões de consumidores em todos os continentes. No Brasil, é uma das maiores empresas do segmento, oferecendo milhares de produtos e serviços em todo o território nacional. O Brasil é a sede da operação latino-americana de e-Commerce do Walmart, bem como um dos seus mercados-chave no mundo – ao lado de EUA, Reino Unido e China. De nossa sede, em São Paulo, somos mais de 600 profissionais - brasileiros de todas as regiões do País e gente de todo o mundo, com diversas formações acadêmicas, trajetórias profissionais, faixas etárias. Todos movidos pela vontade de inovar sempre e revolucionar a maneira como pessoas no País e em todo o nosso continente consomem bens e serviços.","http://www.walmart.com.br/","http://www.walmart.com.br/","https://thumb.lovemondays.com.br/SesfLaZQTyh80aQPEcD0HXvV7JQ=/68x68/https://media.lovemondays.com.br/logos/e2541b/walmart-com-original.png"
"1534196248-689","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=w","3.5






Walmart

1354 avaliações

2242 salários","https://www.lovemondays.com.br/trabalhar-na-walmart","Walmart","Descrição:Walmart de México y Centroamérica es una empresa dedicada al sector comercio mayorista y minorista.Tiene una amplia variedad de formatos, que incluyen tiendas de descuento.","http://www.walmartmexicoycam.com/","http://www.walmartmexicoycam.com/","https://thumb.lovemondays.com.br/c9ONhR--C3On76jhMJ6vdnFVaIo=/68x68/https://media.lovemondays.com.br/logos/5da575/walmart-original.png"
"1534196199-679","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=w","3.9






Wilson Sons

152 avaliações

279 salários","https://www.lovemondays.com.br/trabalhar-na-wilson-sons","Wilson Sons","Descrição:Fundada em 1837, em Salvador (BA), a Wilson Sons é uma empresa que presta serviços portuários, marítimos e logísticos no Brasil. Atendendo demandas domésticas, o comércio internacional e o mercado de óleo e gás, a Wilson Sons está presente em quase todo o litoral brasileiro, de Norte a Sul, inclusive nos mais importantes portos nacionais, com os de Santos (SP) e Campos (RJ), além de serviços logísticos terrestres com o transporte de produtos para os portos. Também possui escritórios nos Estados Unidos e na China.","http://www.wilsonsons.com.br/","http://www.wilsonsons.com.br/","https://thumb.lovemondays.com.br/ifTYySb18GfoET8TQz0zp948UnE=/68x68/https://media.lovemondays.com.br/logos/a6fab1/wilson-sons-original.png"
