web-scraper-order,web-scraper-start-url,empresas,empresas-href,name,description,site,site-href,logo-src
"1534191091-73","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=c","4.3






Concentrix

700 avaliações

884 salários","https://www.lovemondays.com.br/trabalhar-na-concentrix","Concentrix","Descrição:Presente em 5 continentes, com mais de 100.000 colaboradores em todo o mundo, a Concentrix é uma empresa líder na prestação de serviços para todas as etapas do relacionamento com os consumidores de nossos clientes.","https://www.concentrix.com","https://www.concentrix.com/","https://thumb.lovemondays.com.br/O76tpsXIcAjPtLtbULQIeoFVpOk=/370x370/https://thumb.lovemondays.com.br/image/6d64c1672bd347198bc8244e28e0206b/empregados/ba2a02/bruno-araujo.JPG"
"1534191103-76","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=c","3.2






Contax

1656 avaliações

2512 salários","https://www.lovemondays.com.br/trabalhar-na-contax","Contax","Descrição:

A Contax é uma empresa prestadora de serviços de contact center que surgiu no final de 2000. Presta atua nas áreas de terceirização de processos de negócios (Business Process Outsourcing - BPO), implantações de soluções de TI de CRM (Customer Relationship Management), SAC (Serviço de Atendimento ao Consumidor), recuperação de crédito e televendas. Tem quase 100 clientes corporativos, entre os quais estão os maiores bancos brasileiros, empresas do setor de telecomunicações, de TV por assinatura, de processamento de cartões de crédito e distribuidoras de energia elétrica. A Contax é uma das principais empregadoras do país. São 84,6 mil funcionários em 33 unidades, localizadas em sete estados do Brasil e no Distrito Federal.","http://www.contax.com.br","http://www.contax.com.br/","https://thumb.lovemondays.com.br/pxmUxiBKZ97vtrw-8y4b0okBzmY=/68x68/https://media.lovemondays.com.br/logos/c0a965/contax-original.png"
"1534191095-74","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=c","3.5






CTIS

349 avaliações

740 salários","https://www.lovemondays.com.br/trabalhar-na-ctis","CTIS","Descrição:Desde 1983 no mercado, a CTIS é uma empresa brasileira que atua no desenvolvimento de tecnologia da informação e na oferta de serviços gráficos inteligentes. Possui sede em Brasília (DF), além de unidades de negócio em Recife (PR), São Paulo (SP), Belo Horizonte (MG) e Rio de Janeiro (RJ). Conta, atualmente, mais de 10 mil funcionários e fatura aproximadamente 940 milhões de reais.","http://www.ctis.com.br/","http://www.ctis.com.br/","https://thumb.lovemondays.com.br/EKChKzCoc1_PVdHeMKShejcPUuw=/68x68/https://media.lovemondays.com.br/logos/6f8aab/ctis-original.png"
"1534191154-87","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=c","3.4






Correios

1493 avaliações

2199 salários","https://www.lovemondays.com.br/trabalhar-na-correios","Correios","Descrição:Empresa Brasileira de Correios e Telégrafos foi criada como empresa em 1969 por decreto lei. Hoje conta com mais de 100.000 empregados, tem presença em todos os municípios do Brasil. Vinculada ao Ministério das Comunicações, a empresa atua em todo o território brasileiro, com a importante função de integração e de inclusão social, papel indispensável para o desenvolvimento nacional.","http://www.correios.com.br","http://www.correios.com.br/","https://thumb.lovemondays.com.br/hh6J5rCT67d-KhYwzgdveDE-clI=/68x68/https://media.lovemondays.com.br/logos/cf2042/correios-original.jpg"
"1534191118-79","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=c","3.5






Solar BR Coca-Cola (Guararapes, Renosa, Norsa)

190 avaliações

416 salários","https://www.lovemondays.com.br/trabalhar-na-crc-solar-br-coca-cola","Solar BR Coca-Cola (Guararapes, Renosa, Norsa)","Descrição:Com capacidade para produzir mais de três bilhões de litros de bebida/ano para atender a mais de 340 mil pontos de venda, a Solar possui 16 mil colaboradores distribuídos pelas nossas 13 fábricas e 36 Centros de Distribuição, atuando nos estados do Maranhão, Piauí, Ceará, Rio Grande do Norte, Paraíba, Pernambuco, Alagoas, Sergipe, Bahia, Mato Grosso, parte de Tocantins e de Goiás, o que representa uma área territorial de 2,8 milhões de quilômetros quadrados, maior que a área total dos países Portugal, Espanha, Itália, Grécia, França, Alemanha e Reino Unido somados. A Solar nasceu da fusão das empresas Norsa, Renosa e Guararapes e é a segunda maior fabricante do Sistema Coca-Cola no Brasil.","http://www.solarbr.com.br/","http://www.solarbr.com.br/","https://thumb.lovemondays.com.br/wfuRJVXyyybnX9pCRNGVNaIIvfI=/68x68/https://media.lovemondays.com.br/logos/c10797/crc-solar-br-coca-cola-original.png"
"1534191129-82","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=c","3.4






Carrefour

951 avaliações

1878 salários","https://www.lovemondays.com.br/trabalhar-na-carrefour","Carrefour","Descrição:Carrefour é uma rede internacional de hipermercados fundada em França, em 1963. O Grupo é o 7º maior empregador do mundo, com um total de mais de 495.000 colaboradores de 100 diferentes nacionalidades. Suas 15.430 lojas ocupam hoje 17,9 milhões de m², área que segmenta os diferentes formatos de negócios, estes orientados por amplo mix de produtos e serviços para atender os diversos perfis de consumidores nos 31 países onde atua. Desde de 1975 no Brasil, a rede conta com 539 unidades em 17 Estados, atuando com diversos formatos de lojas e uma oferta de serviços que inclui postos de combustíveis, drogarias, serviços financeiros, turismo, entre outros. O Grupo é um dos líderes de mercado no setor supermercadista, com 65 mil colaboradores, sendo um dos maiores empregadores do mercado nacional.","http://www.grupocarrefour.com.br","http://www.grupocarrefour.com.br/","https://thumb.lovemondays.com.br/ExZw1SAr8R1ll_SAslScJkyHDu0=/68x68/https://media.lovemondays.com.br/logos/2194da/carrefour-original.png"
"1534191167-89","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=c","3.9






Centro de Integração Empresa-Escola (CIEE)

255 avaliações

560 salários","https://www.lovemondays.com.br/trabalhar-na-centro-de-integracao-empresa-escola-ciee","Centro de Integração Empresa-Escola (CIEE)","Descrição:O Centro de Integração Empresa-Escola (CIEE) é uma instituição filantrópica, mantida pelo empresariado nacional, de assistência social, sem finalidades lucrativas, que trabalha em prol da juventude estudantil brasileira. O maior objetivo do CIEE, com 50 anos de existência é encontrar, para os estudantes de nível médio, técnico e superior oportunidades de estágio ou aprendizado, que os auxiliem a colocar em prática tudo o que aprenderam na teoria.","http://www.ciee.org.br/","http://www.ciee.org.br/","https://thumb.lovemondays.com.br/JiqiC88Ej9iW_sIQXR-9Lt1mFHU=/68x68/https://media.lovemondays.com.br/logos/f87c03/centro-de-integracao-empresa-escola-ciee-1-original.png"
"1534191098-75","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=c","3.7






Cencosud

260 avaliações

447 salários","https://www.lovemondays.com.br/trabalhar-na-cencosud","Cencosud","Descrição:A Cencosud é um dos principais grupos do mercado varejista latinoamericano. Com operações na Argentina, Brasil, Chile, Colômbia e no Peru, e com um escritório comercial na China, o grupo tem mais de 30 anos de atuação e permanece em pleno desenvolvimento, conquistando novos mercados e clientes a cada dia. Tendo à frente o presidente e fundador Horst Paulmann, a Cencosud emprega diretamente mais de 140.000 pessoas em mais de 940 estabelecimentos comerciais, entre super e hipermercados, lojas de materiais de construção, shopping centers, lojas de departamento, entre outros formatos do varejo. No Brasil, além do GBarbosa, a Cencosud adquiriu as bandeiras Mercantil Rodrigues, Perini, Bretas e Prezunic, e hoje conta com mais de 360 estabelecimentos distribuídos em oito estados.","http://www.gbarbosa.com.br/institucional/grupo-cencosud/","http://www.gbarbosa.com.br/institucional/grupo-cencosud/","https://thumb.lovemondays.com.br/3j2tuHrr-H5ZyJjsfEFeZw43CjQ=/68x68/https://media.lovemondays.com.br/logos/43140a/cencosud-original.png"
"1534191149-86","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=c","3.3






CVC

223 avaliações

570 salários","https://www.lovemondays.com.br/trabalhar-na-cvc","CVC","Descrição:Presente nos 27 estados brasileiros e em mais de 350 cidades, somos mais de 1.000 lojas exclusivas, 6.500 agências multimarcas, cerca de 8.000 colaboradores, diretos e indiretos. Hoje, oferecemos mais de 1.000 destinos no Brasil e exterior. Embarcamos nessa viagem em 1972, quando nasceu nossa primeira agência no Grande ABC (SP), oferecendo pacotes rodoviários de um dia. Nossa jornada foi trilhada de decisões ambiciosas, como a venda de 63,6% das operações para o fundo americano de investimentos Carlyle, em 2009, e a abertura de capital na BM&FBovespa, em 2013. Entre 2014 e 2016 adquirimos as marcas RexturAdvance, Submarino Viagens e Experimento Intercambio Cultural. Atualmente, somos o maior grupo de viagens das Américas, graças a um modelo de negócios inovador e o empenho e dedicação dos nossos colaboradores. Convidamos você a trilhar um novo destino com a gente. Embarque nessa viagem. Juntos, vamos voar ainda mais alto!","http://www.cvc.com.br","http://www.cvc.com.br/","https://thumb.lovemondays.com.br/sKs2xJYnsFejbx1sP7njdiusLjI=/68x68/https://thumb.lovemondays.com.br/image/a52bc01f0b444fd3b535915063f1f4d3/logos/79fc7f/cvc.png"
"1534191199-97","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=c","4.0






Coca-Cola Company

232 avaliações

500 salários","https://www.lovemondays.com.br/trabalhar-na-coca-cola-company","Coca-Cola Company","Descrição:Desde 1942 a Divisão Brasil é uma das quatro maiores operações da The Coca-Cola Company. O Sistema Coca-Cola Brasil é composto pela Coca-Cola Brasil e por 13 grupos empresariais, que elaboram o produto final em suas 46 unidades industriais e o distribuem aos pontos de venda. Essa estrutura absorve cerca de 60 mil colaboradores diretos e gera mais de 600 mil empregos indiretos. Os fabricantes têm um contrato por meio do qual se comprometem a produzir, a engarrafar e a distribuir todos os produtos da Coca-Cola Brasil. As fábricas que fazem parte do Sistema Coca-Cola Brasil encontram-se estrategicamente localizadas em todas as regiões do país, garantindo o abastecimento de cerca de um milhão de pontos de venda para hidratar e nutrir os consumidores brasileiros com uma ampla linha de bebidas não alcoólicas que engloba refrigerantes, néctares e refrescos, repositores, energético, infantis, chás e água.","http://www.coca-colacompany.com","http://www.coca-colacompany.com/","https://thumb.lovemondays.com.br/mRdUcDJnTC-CxJHi_GSTBgG19TY=/68x68/https://media.lovemondays.com.br/logos/4e09de/coca-cola-company-original.1e1562ebae3434cd"
