web-scraper-order,web-scraper-start-url,empresas,empresas-href,name,description,site,site-href,logo-src
"1534193579-404","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=n","3.9






Serviço Nacional de Aprendizagem Industrial (SENAI)

453 avaliações

1095 salários","https://www.lovemondays.com.br/trabalhar-na-servico-nacional-de-aprendizagem-industrial-senai","Serviço Nacional de Aprendizagem Industrial (SENAI)","Descrição: GOVERNO, ONG E ASSOCIAÇÕES","http://www.senai.br/","http://www.senai.br/","https://thumb.lovemondays.com.br/N67DN3Zhh5vaw-igOBAvbmulJo4=/68x68/https://media.lovemondays.com.br/logos/89de93/servico-nacional-de-aprendizagem-industrial-senai-original.png"
"1534193628-415","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=n","3.8






NET Serviços

572 avaliações

920 salários","https://www.lovemondays.com.br/trabalhar-na-net-servicos","NET Serviços","Descrição: A NET Serviços é a maior empresa multisserviços via cabo da América Latina. Presente em 99 cidades, entre elas São Paulo, Rio de Janeiro, Belo Horizonte, Porto Alegre, Curitiba, Florianópolis, Manaus, Brasília e Goiânia, oferece serviços de TV por assinatura, internet banda larga e voz por meio de um único cabo. Com 38,4% do mercado de TV por assinatura e 26,0% do mercado de banda larga.","http://www.netservicos.com.br/","http://www.netservicos.com.br/","https://thumb.lovemondays.com.br/l2q1LYIhhzibSkoANWpuGYq5H1c=/68x68/https://media.lovemondays.com.br/logos/2221a3/net-servicos-1-original.png"
"1534193652-420","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=n","4.1






Natura

475 avaliações

878 salários","https://www.lovemondays.com.br/trabalhar-na-natura","Natura","Descrição: Natura é uma empresa brasileira que atua no setor de produtos de tratamento para o rosto e o corpo, banho, óleos corporais, perfumaria, cabelos, proteção solar, infantil e higiene oral. Fundada em 1969, hoje está presente em sete países da América Latina e na França. Comprometida historicamente com a preservação do meio ambiente, a Natura foi a primeira empresa a introduzir refis no setor de cosméticos brasileiro. Nos últimos 5 anos, a marca Natura vem sendo apontada como uma das mais valiosas, admiradas e desejadas do Brasil por institutos de pesquisa e veículos de comunicação.","http://www.natura.com.br","http://www.natura.com.br/","https://thumb.lovemondays.com.br/Qg6EfDuJxmAqFDaI39iSy3MoQjo=/68x68/https://thumb.lovemondays.com.br/image/e3279c2dd9634e8fb633e747d15aa382/logos/5107f7/natura.png"
"1534193617-413","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=n","4.2






Novo Nordisk

48 avaliações

137 salários","https://www.lovemondays.com.br/trabalhar-na-novo-nordisk","Novo Nordisk","Descrição: Com sede na Dinamarca, a Novo Nordisk é uma empresa de saúde global com 90 anos de inovação e liderança no tratamento do diabetes. A empresa também tem posições de liderança dentro de cuidados da hemofilia, terapia de hormônio de crescimento e terapia de reposição hormonal. Novo Nordisk emprega aproximadamente 41.000 funcionários em 75 países e comercializa seus produtos em mais de 180 países","http://www.novonordisk.com.br","http://www.novonordisk.com.br/","https://thumb.lovemondays.com.br/LszIHidaucTZzjzZ_WfsiSeip5U=/68x68/https://media.lovemondays.com.br/logos/b36f80/novo-nordisk-original.png"
"1534193657-421","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=n","4.0






Nestlé

1015 avaliações

2164 salários","https://www.lovemondays.com.br/trabalhar-na-nestle","Nestlé","Descrição: A Nestlé é uma empresa de bebidas e a maior empresa mundial de alimentos, também consagrada como a maior autoridade do mundo em nutrição, saúde e bem-estar e está no Brasil desde 1921. Por meio de uma administração robusta e focada no consumidor, baseia seu crescimento igualmente nos desempenhos econômico, social e ambiental do país. A missão da Nestlé Brasil é oferecer ao consumidor brasileiro produtos reconhecidamente líderes em qualidade e valor nutritivo, que contribuam para uma alimentação mais saudável e agradável, gerando sempre oportunidades de negócios para a empresa e valor compartilhado com a sociedade brasileira. Um dos princípios da Nestlé é dar a cada colaborador a oportunidade de desenvolver seu potencial em um ambiente de trabalho seguro e justo, onde ele possa ser ouvido, respeitado e valorizado.","http://www.nestle.com.br","http://www.nestle.com.br/","https://thumb.lovemondays.com.br/GQYDxsvOH2qKiMQfhNn0rrxBsA4=/68x68/https://media.lovemondays.com.br/logos/7f6996/nestle-original.png"
"1534193623-414","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=n","3.7






Nike

143 avaliações

276 salários","https://www.lovemondays.com.br/trabalhar-na-nike","Nike","Descrição: Fundada em 1972, em Beaverton (Estados Unidos), a Nike é uma das principais empresas esportivas do mundo, produzindo materiais para diversas modalidades e presente em muitos países ao redor do globo. É, atualmente, a líder mundial de vendas de material esportivo, mas perde para a concorrente Adidas na Europa. Fornece equipamentos para famosas equipes de futebol, basquete, entre outros esportes. Chuteiras, camisas, calções, agasalhos estão no topo da lista de produtos da marca mais utilizados, apesar de sua enorme variedade no portfólio da empresa. Emprega mais de 30 mil funcionários em todo o globo.","http://www.nike.com.br/","http://www.nike.com.br/","https://thumb.lovemondays.com.br/JCzvouFlk5zEVBREDGPjdF81BEc=/68x68/https://media.lovemondays.com.br/logos/ef28bb/nike-original.png"
"1534193608-411","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=n","3.7






NeoGrid

149 avaliações

293 salários","https://www.lovemondays.com.br/trabalhar-na-neogrid","NeoGrid","Descrição: A NeoGrid é uma multinacional brasileira que desenvolve soluções para toda a cadeia de suprimentos - Supply Chain Management (SCM), possui milhares de empresas conectadas à sua malha em todo o mundo.","http://www.neogrid.com/","http://www.neogrid.com/","https://thumb.lovemondays.com.br/j7ZmCyC6rVCDZAveN_0ISTN5As4=/68x68/https://media.lovemondays.com.br/logos/479a10/neogrid-original.png"
"1534193583-405","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=n","4.6






Nuclebrás Equipamentos Pesados (NUCLEP)

23 avaliações

55 salários","https://www.lovemondays.com.br/trabalhar-na-nuclebras-equipamentos-pesados-nuclep","Nuclebrás Equipamentos Pesados (NUCLEP)","Descrição: Criada em 1975, a Nuclebrás Equipamentos Pesados S/A – NUCLEP nasceu voltada para a Inovação e Tecnologia. Seu propósito era construir os equipamentos de reposição das usinas nucleoelétricas de Angra 1 e 2, assim como todos os componentes para as futuras plantas.","http://www.nuclep.gov.br","http://www.nuclep.gov.br/","https://thumb.lovemondays.com.br/37Xko43_rEe5fC1uC9a-sw3Zbxk=/68x68/https://media.lovemondays.com.br/logos/bada20/nuclebras-equipamentos-pesados-nuclep-original.png"
"1534193566-401","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=n","3.7






Novelis

73 avaliações

123 salários","https://www.lovemondays.com.br/trabalhar-na-novelis","Novelis","Descrição: A Novelis é líder mundial em laminados e reciclagem de alumínio. Com 24 instalações operacionais em 10 países, conta com mais de 11 mil profissionais. O alumínio é um metal incrível, com propriedades muito especiais, mas é aquilo que fazemos com o alumínio que o torna ainda mais precioso. Com base em nossa experiência, no compromisso constante com a inovação e tecnologia avançada e na vantagem material de nossos produtos, a Novelis produz o alumínio para as aplicações mais exigentes, incluindo automóveis, arquitetura, latas de bebidas, transporte, embalagens e produtos eletrônicos.","http://www.novelis.com/pt-br/","http://www.novelis.com/pt-br/","https://thumb.lovemondays.com.br/PmErS_czF9wTaZg6iFUKLuRkGiU=/68x68/https://thumb.lovemondays.com.br/image/7749f73c06104accada77d4523ab511d/logos/09c16d/novelis.jpg"
"1534193604-410","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=n","3.4






Nissan

115 avaliações

321 salários","https://www.lovemondays.com.br/trabalhar-na-nissan","Nissan","Descrição: Desde que foi fundada no Japão, no ano de 1933, a Nissan se mantém firme na busca por entregar produtos com tecnologia inovadora e serviços que enriqueçam a vida das pessoas. O que no início simbolizava a premissa de uma fábrica local na cidade de Yokohama, hoje traduz a cultura organizacional que inspira os cerca de 160 mil funcionários da Nissan distribuídos nos 200 países onde a companhia atua. Presente no Brasil desde 2000, a Nissan começou a produzir veículos em solo brasileiro dois anos depois, na fábrica em conjunto com sua parceira de Aliança, a Renault, em São José dos Pinhais (PR). A construção da fábrica 100% Nissan em Resende (RJ), inaugurada oficialmente no dia 15 de abril de 2014, e o lançamento do primeiro carro produzido nesta unidade industrial, o New March, representam uma nova etapa na história da empresa no Brasil.","http://www.nissan.com.br/","http://www.nissan.com.br/","https://thumb.lovemondays.com.br/iZlDcQuVUIt5mJNcv4ptQ9fqIow=/68x68/https://media.lovemondays.com.br/logos/de05f2/nissan-original.jpg"
