web-scraper-order,web-scraper-start-url,empresas,empresas-href,name,description,site,site-href,logo-src
"1534191513-119","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=d","3.6






Duratex

286 avaliações

561 salários","https://www.lovemondays.com.br/trabalhar-na-duratex","Duratex","Descrição: A Duratex S.A. é uma empresa brasileira, privada e de capital aberto, com controle compartilhado entre os conglomerados Itaúsa - Investimentos Itaú S.A e Companhia Ligna de Investimentos. Maior produtora de painéis de madeira industrializada e pisos, louças e metais sanitários do Hemisfério Sul, é líder no mercado brasileiro com as marcas Durafloor, Duratex, Deca e Hydra. Também está entre as 10 maiores empresa globais dos setores em que atua. Com sede em São Paulo, conta com cerca de 12 mil colaboradores e 15 unidades industriais estrategicamente localizadas nos estados de MG, PB, PE, RS, RJ, SC e SP, além de três fábricas de painéis na Colômbia, através de sua participação de 80% na Tablemac.","http://www.duratex.com.br/","http://www.duratex.com.br/","https://thumb.lovemondays.com.br/UKtsHpyTdIei-CzUIULEy8B_HvE=/68x68/https://media.lovemondays.com.br/logos/f121ee/duratex-original.png"
"1534191428-101","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=d","3.8






Universidade Federal do Rio de Janeiro (UFRJ)

198 avaliações

329 salários","https://www.lovemondays.com.br/trabalhar-na-universidade-federal-do-rio-de-janeiro-ufrj","Universidade Federal do Rio de Janeiro (UFRJ)","Descrição: A Universidade Federal do Rio de Janeiro (UFRJ) é a maior universidade federal do país e um dos centros brasileiros de excelência no ensino e pesquisa.","http://www.ufrj.br/","http://www.ufrj.br/","https://thumb.lovemondays.com.br/lQDzxmMGimvWnPEW6sPQ_o8rtY8=/68x68/https://media.lovemondays.com.br/logos/c224f3/universidade-federal-do-rio-de-janeiro-ufrj-original.jpg"
"1534191498-116","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=d","3.5






Associação Paulista para o Desenvolvimento da Medicina (SPDM)

314 avaliações

858 salários","https://www.lovemondays.com.br/trabalhar-na-associacao-paulista-para-o-desenvolvimento-da-medicina-spdm","Associação Paulista para o Desenvolvimento da Medicina (SPDM)","Descrição: A SPDM - Associação Paulista para o Desenvolvimento da Medicina é uma das maiores entidades filantrópicas de saúde do Brasil e presente em seis estados com cerca de 40 mil funcionários. Presta serviços médicos à pacientes, gerencia unidades hospitalares e ambulatoriais.","http://www.spdm.org.br/","http://www.spdm.org.br/","https://thumb.lovemondays.com.br/kshY_fzqGgXDV3r5XQTWALDwT7Y=/68x68/https://media.lovemondays.com.br/logos/627e6f/associacao-paulista-para-o-desenvolvimento-da-medicina-spdm-original.png"
"1534191481-112","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=d","3.4






Grupo DASA

435 avaliações

1042 salários","https://www.lovemondays.com.br/trabalhar-na-grupo-dasa","Grupo DASA","Descrição: Atuam no segmento de medicina diagnóstica há mais de 50 anos. Referência no mercado de saúde brasileiro e maior prestadora de serviços de medicina diagnóstica da América Latina, oferecem uma gama de aproximadamente 5 mil tipos de exames. Com time multidisciplinar conta com mais de 20 mil profissionais alinhados aos valores e comprometidos em entregar as melhores experiências para seus clientes.","http://www.dasa.com.br/","http://www.dasa.com.br/","https://thumb.lovemondays.com.br/urfH7FT2YUsZhWodoM0ZmaZk6yI=/68x68/https://thumb.lovemondays.com.br/image/067d5d02c60d475da93090a9b4168719/logos/09b794/diagnosticos-da-america-dasa.png"
"1534191449-106","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=d","3.5






Dafiti Group

363 avaliações

626 salários","https://www.lovemondays.com.br/trabalhar-na-dafiti-group","Dafiti Group","Descrição: A Dafiti é um portal de moda, que reúne diversas empresas que comercializam calçados, roupas, bolas e acessórios, produtos esportivos, produtos de casa, além de perfumes e cosméticos. Trabalha com diferentes coleções de designers e marcas famosas. Possui sede na cidade de São Paulo (SP) e central de distribuição em Jundiaí, no interior do estado de São Paulo.","http://www.dafiti.com.br/","http://www.dafiti.com.br/","https://thumb.lovemondays.com.br/yLkF1U5HTZyQdgaF4Che-kaEg-U=/68x68/https://thumb.lovemondays.com.br/image/c418f75f3df047dc85a6b323a354b51d/logos/0f5e9f/dafiti-group.png"
"1534191508-118","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=d","4.2






Dell

468 avaliações

852 salários","https://www.lovemondays.com.br/trabalhar-na-dell","Dell","Descrição: Dell é um conjunto de visionários líderes da indústria, obcecados pelo cliente. Em nossa base está o comprometimento com a diversidade, sustentabilidade e nossas comunidades. Oferecemos incomparáveis oportunidades de crescimento e desenvolvimento para membros de nossa equipe. Acreditamos que a tecnologia é essencial para a condução do progresso humano, e estamos empenhados em fornecer essa tecnologia para pessoas e organizações em todos os lugares.","http://www.dell.com/learn/br/pt/brcorp1/careers","http://www.dell.com/learn/br/pt/brcorp1/careers","https://thumb.lovemondays.com.br/XGva9LXonTGew7MDhlHvQojzKBM=/68x68/https://thumb.lovemondays.com.br/image/456324711d5c438cb3341a3ef2f8fecf/logos/009330/dell.png"
"1534191459-108","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=d","3.2






Polícia Militar do Estado do Rio de Janeiro (PMERJ)

76 avaliações

348 salários","https://www.lovemondays.com.br/trabalhar-na-policia-militar-do-estado-do-rio-de-janeiro-pmerj","Polícia Militar do Estado do Rio de Janeiro (PMERJ)","Site
http://www.pmerj.rj.gov.br/","http://www.pmerj.rj.gov.br/","http://www.pmerj.rj.gov.br/","https://thumb.lovemondays.com.br/2wq96oXWMIOCQUXu4PJsByzUv-0=/68x68/https://media.lovemondays.com.br/logos/216743/policia-militar-do-estado-do-rio-de-janeiro-pmerj-original.jpg"
"1534191438-103","https://www.lovemondays.com.br/pesquisa/empresa/pagina/3?external_job_city_id=&external_job_city_name=&q=d","3.2






Prati-Donaduzzi

238 avaliações

440 salários","https://www.lovemondays.com.br/trabalhar-na-prati-donaduzzi","Prati-Donaduzzi","Descrição: A farmacêutica Prati-Donaduzzi, criada no final da década de 80, em Recife (PE), é a maior fornecedora de medicamentos genéricos para órgãos públicos no Brasil. Todo o maquinário da indústria é proveniente dos maiores pólos mundiais de fabricação de equipamentos do setor farmacêutico, tais como Itália, Estados Unidos, Japão, Inglaterra e Alemanha. Conta com o programa de sucessão Prati Power, que visa identificar, acompanhar e desenvolver talentos com potencial para assumir cargos de gerência e liderança.","http://www.pratidonaduzzi.com.br","http://www.pratidonaduzzi.com.br/","https://thumb.lovemondays.com.br/S4Xzh3GOV3D58PHqV0eeQMX0Ai4=/68x68/https://media.lovemondays.com.br/logos/f04ec3/prati-donaduzzi-1-original.jpg"
"1534191486-113","https://www.lovemondays.com.br/pesquisa/empresa/pagina/2?external_job_city_id=&external_job_city_name=&q=d","2.3






Governo do Estado do Rio de Janeiro

67 avaliações

237 salários","https://www.lovemondays.com.br/trabalhar-na-governo-do-estado-do-rio-de-janeiro","Governo do Estado do Rio de Janeiro","Site
http://www.rj.gov.br/","http://www.rj.gov.br/","http://www.rj.gov.br/","https://thumb.lovemondays.com.br/vigqmEc4ybOr3sOFUBOAqy7pnWQ=/68x68/https://media.lovemondays.com.br/logos/4596c7/governo-do-estado-do-rio-de-janeiro-original.png"
"1534191541-126","https://www.lovemondays.com.br/pesquisa/empresa/pagina/1?external_job_city_id=&external_job_city_name=&q=d","2.7






Secretaria da Educação do Estado de São Paulo (SEEDUC/SP)

309 avaliações

837 salários","https://www.lovemondays.com.br/trabalhar-na-secretaria-da-educacao-do-estado-de-sao-paulo-seeducsp","Secretaria da Educação do Estado de São Paulo (SEEDUC/SP)","Site
http://www.educacao.sp.gov.br/","http://www.educacao.sp.gov.br/","http://www.educacao.sp.gov.br/","https://thumb.lovemondays.com.br/Ec7QdyOCG1WA7D8Mic1CjmVEPEc=/68x68/https://media.lovemondays.com.br/logos/c90d2c/secretaria-da-educacao-do-estado-de-sao-paulo-seducsp-original.png"
